Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:02 |        0.00% |        0.00% |       3.6961 |       3.7651 |          0.0010 |
|      10 |          50 |       00:00:44 |       65.00% |              |       1.9571 |              |          0.0010 |
|      12 |          60 |       00:00:53 |       60.00% |        7.69% |       1.9653 |       3.3020 |          0.0001 |
|      20 |         100 |       00:01:28 |       75.00% |              |       1.5005 |              |          0.0001 |
|      24 |         120 |       00:01:46 |       65.00% |        7.69% |       1.7440 |       3.3567 |      1.0000e-05 |
|      30 |         150 |       00:02:12 |       75.00% |              |       1.4418 |              |      1.0000e-05 |
|      36 |         180 |       00:02:38 |       65.00% |        7.69% |       1.5806 |       3.3171 |      1.0000e-06 |
|      40 |         200 |       00:02:56 |       75.00% |              |       1.4646 |              |      1.0000e-06 |
|      48 |         240 |       00:03:31 |       65.00% |        7.69% |       1.5742 |       3.2841 |      1.0000e-07 |
|      50 |         250 |       00:03:39 |       60.00% |              |       1.9139 |              |      1.0000e-07 |
|      60 |         300 |       00:04:24 |       65.00% |        7.69% |       1.6408 |       3.2159 |      1.0000e-08 |
|      70 |         350 |       00:05:06 |       70.00% |              |       1.7030 |              |      1.0000e-09 |
|      72 |         360 |       00:05:15 |       75.00% |        7.69% |       1.6404 |       3.2841 |      1.0000e-10 |
|      80 |         400 |       00:05:50 |       50.00% |              |       1.6873 |              |      1.0000e-10 |
|      84 |         420 |       00:06:08 |       90.00% |        7.69% |       1.4607 |       3.2159 |      1.0000e-11 |
|      90 |         450 |       00:06:34 |       90.00% |              |       1.5247 |              |      1.0000e-11 |
|      96 |         480 |       00:07:01 |       75.00% |        7.69% |       1.6525 |       3.2841 |      1.0000e-12 |
|     100 |         500 |       00:07:19 |       75.00% |        7.69% |       1.7480 |       3.2159 |      1.0000e-12 |
|======================================================================================================================|
