Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |       25.00% |       2.1768 |       2.0572 |          0.0010 |
|       4 |          16 |       00:00:01 |       37.50% |       25.00% |       1.7529 |       1.8692 |          0.0010 |
|       8 |          32 |       00:00:03 |       62.50% |       37.50% |       1.5062 |       1.7899 |          0.0010 |
|      12 |          48 |       00:00:04 |       50.00% |       37.50% |       1.4929 |       1.9050 |          0.0001 |
|      13 |          50 |       00:00:04 |       50.00% |              |       1.3628 |              |          0.0001 |
|      16 |          64 |       00:00:05 |       25.00% |       50.00% |       1.5416 |       1.7558 |          0.0001 |
|      20 |          80 |       00:00:06 |       75.00% |       37.50% |       0.8179 |       1.8145 |          0.0001 |
|      24 |          96 |       00:00:08 |       50.00% |       37.50% |       1.3587 |       1.8067 |      1.0000e-05 |
|      25 |         100 |       00:00:08 |       87.50% |              |       0.8204 |              |      1.0000e-05 |
|      28 |         112 |       00:00:09 |       62.50% |       37.50% |       1.2002 |       1.8128 |      1.0000e-05 |
|      32 |         128 |       00:00:10 |       87.50% |       37.50% |       1.0768 |       1.8139 |      1.0000e-06 |
|      36 |         144 |       00:00:11 |       75.00% |       37.50% |       1.0377 |       1.8133 |      1.0000e-06 |
|      38 |         150 |       00:00:12 |       62.50% |              |       0.9881 |              |      1.0000e-06 |
|      40 |         160 |       00:00:13 |       62.50% |       37.50% |       1.0530 |       1.8118 |      1.0000e-06 |
|      44 |         176 |       00:00:14 |       87.50% |       37.50% |       0.8666 |       1.8116 |      1.0000e-07 |
|      48 |         192 |       00:00:15 |       75.00% |       37.50% |       1.0100 |       1.8115 |      1.0000e-07 |
|      50 |         200 |       00:00:16 |       75.00% |              |       0.8897 |              |      1.0000e-07 |
|      52 |         208 |       00:00:16 |       75.00% |       37.50% |       0.8477 |       1.8114 |      1.0000e-08 |
|      56 |         224 |       00:00:18 |       62.50% |       37.50% |       1.1061 |       1.8114 |      1.0000e-08 |
|      60 |         240 |       00:00:19 |       75.00% |       37.50% |       1.0236 |       1.8114 |      1.0000e-08 |
|      63 |         250 |       00:00:20 |       75.00% |              |       1.0857 |              |      1.0000e-09 |
|      64 |         256 |       00:00:20 |       87.50% |       37.50% |       0.8745 |       1.8114 |      1.0000e-09 |
|      68 |         272 |       00:00:21 |       62.50% |       37.50% |       0.9111 |       1.8114 |      1.0000e-09 |
|      72 |         288 |       00:00:23 |       87.50% |       37.50% |       0.8998 |       1.8114 |      1.0000e-10 |
|      75 |         300 |       00:00:23 |       62.50% |              |       1.0332 |              |      1.0000e-10 |
|      76 |         304 |       00:00:24 |       75.00% |       37.50% |       0.7648 |       1.8114 |      1.0000e-10 |
|      80 |         320 |       00:00:25 |       50.00% |       37.50% |       1.1898 |       1.8114 |      1.0000e-10 |
|      84 |         336 |       00:00:26 |       62.50% |       37.50% |       0.9023 |       1.8114 |      1.0000e-11 |
|      88 |         350 |       00:00:27 |       75.00% |              |       1.0106 |              |      1.0000e-11 |
|      88 |         352 |       00:00:28 |       37.50% |       37.50% |       1.3565 |       1.8114 |      1.0000e-11 |
|      92 |         368 |       00:00:29 |       75.00% |       37.50% |       0.9644 |       1.8114 |      1.0000e-12 |
|      96 |         384 |       00:00:30 |       62.50% |       37.50% |       1.2044 |       1.8114 |      1.0000e-12 |
|     100 |         400 |       00:00:31 |       62.50% |       37.50% |       0.9651 |       1.8114 |      1.0000e-12 |
|======================================================================================================================|
