Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        5.00% |        0.00% |       3.6961 |       3.8362 |          0.0010 |
|      10 |          50 |       00:00:42 |       50.00% |              |       2.5345 |              |          0.0010 |
|      12 |          60 |       00:00:51 |       35.00% |       11.54% |       2.3133 |       3.4574 |          0.0001 |
|      20 |         100 |       00:01:24 |       45.00% |              |       2.5212 |              |          0.0001 |
|      24 |         120 |       00:01:41 |       40.00% |        7.69% |       2.3316 |       3.4973 |      1.0000e-05 |
|      30 |         150 |       00:02:05 |       35.00% |              |       2.2824 |              |      1.0000e-05 |
|      36 |         180 |       00:02:30 |       35.00% |        7.69% |       2.5276 |       3.4186 |      1.0000e-06 |
|      40 |         200 |       00:02:46 |       55.00% |              |       2.2244 |              |      1.0000e-06 |
|      48 |         240 |       00:03:20 |       40.00% |       11.54% |       2.4259 |       3.3661 |      1.0000e-07 |
|      50 |         250 |       00:03:28 |       55.00% |              |       2.1215 |              |      1.0000e-07 |
|      60 |         300 |       00:04:10 |       30.00% |        7.69% |       2.3279 |       3.4649 |      1.0000e-08 |
|      70 |         350 |       00:04:52 |       45.00% |              |       2.3690 |              |      1.0000e-09 |
|      72 |         360 |       00:05:01 |       30.00% |       11.54% |       2.4857 |       3.3719 |      1.0000e-10 |
|      80 |         400 |       00:05:34 |       50.00% |              |       2.3149 |              |      1.0000e-10 |
|      84 |         420 |       00:05:51 |       60.00% |        7.69% |       2.1360 |       3.4783 |      1.0000e-11 |
|      90 |         450 |       00:06:16 |       40.00% |              |       2.2457 |              |      1.0000e-11 |
|      96 |         480 |       00:06:40 |       55.00% |       11.54% |       2.1716 |       3.3181 |      1.0000e-12 |
|     100 |         500 |       00:06:57 |       40.00% |       11.54% |       2.3610 |       3.3719 |      1.0000e-12 |
|======================================================================================================================|
