Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |        0.00% |       3.7519 |       3.7645 |          0.0010 |
|      10 |          50 |       00:00:41 |       20.00% |              |       2.7260 |              |          0.0010 |
|      12 |          60 |       00:00:49 |       30.00% |       11.54% |       2.8883 |       3.4228 |          0.0001 |
|      20 |         100 |       00:01:22 |       45.00% |              |       2.4527 |              |          0.0001 |
|      24 |         120 |       00:01:39 |       25.00% |       11.54% |       2.5368 |       3.3027 |      1.0000e-05 |
|      30 |         150 |       00:02:03 |       45.00% |              |       2.3435 |              |      1.0000e-05 |
|      36 |         180 |       00:02:28 |       45.00% |       11.54% |       2.4713 |       3.3019 |      1.0000e-06 |
|      40 |         200 |       00:02:45 |       35.00% |              |       2.5257 |              |      1.0000e-06 |
|      48 |         240 |       00:03:18 |       35.00% |       11.54% |       2.3667 |       3.4423 |      1.0000e-07 |
|      50 |         250 |       00:03:26 |       30.00% |              |       2.5007 |              |      1.0000e-07 |
|      60 |         300 |       00:04:07 |       30.00% |       11.54% |       2.6814 |       3.3534 |      1.0000e-08 |
|      70 |         350 |       00:04:49 |       35.00% |              |       2.5516 |              |      1.0000e-09 |
|      72 |         360 |       00:04:58 |       30.00% |       11.54% |       2.8108 |       3.3482 |      1.0000e-10 |
|      80 |         400 |       00:05:31 |       35.00% |              |       2.6551 |              |      1.0000e-10 |
|      84 |         420 |       00:05:48 |       35.00% |       11.54% |       2.3449 |       3.3875 |      1.0000e-11 |
|      90 |         450 |       00:06:13 |       45.00% |              |       2.3752 |              |      1.0000e-11 |
|      96 |         480 |       00:06:38 |       40.00% |       11.54% |       2.4826 |       3.3534 |      1.0000e-12 |
|     100 |         500 |       00:06:55 |       25.00% |       11.54% |       2.4073 |       3.3832 |      1.0000e-12 |
|======================================================================================================================|
