Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |        0.00% |       3.7568 |       3.7907 |          0.0010 |
|      10 |          50 |       00:00:41 |       45.00% |              |       2.4378 |              |          0.0010 |
|      12 |          60 |       00:00:49 |       25.00% |        3.85% |       2.7055 |       3.5206 |          0.0001 |
|      20 |         100 |       00:01:23 |       45.00% |              |       2.2759 |              |          0.0001 |
|      24 |         120 |       00:01:40 |       35.00% |        3.85% |       2.2785 |       3.4974 |      1.0000e-05 |
|      30 |         150 |       00:02:05 |       25.00% |              |       2.3742 |              |      1.0000e-05 |
|      36 |         180 |       00:02:29 |       55.00% |        3.85% |       1.9850 |       3.4957 |      1.0000e-06 |
|      40 |         200 |       00:02:46 |       50.00% |              |       2.3354 |              |      1.0000e-06 |
|      48 |         240 |       00:03:19 |       40.00% |        3.85% |       2.1894 |       3.6193 |      1.0000e-07 |
|      50 |         250 |       00:03:27 |       35.00% |              |       2.1938 |              |      1.0000e-07 |
|      60 |         300 |       00:04:09 |       40.00% |        3.85% |       2.3099 |       3.4957 |      1.0000e-08 |
|      70 |         350 |       00:04:49 |       55.00% |              |       2.0411 |              |      1.0000e-09 |
|      72 |         360 |       00:04:58 |       45.00% |        3.85% |       2.1406 |       3.6034 |      1.0000e-10 |
|      80 |         400 |       00:05:31 |       40.00% |              |       2.3079 |              |      1.0000e-10 |
|      84 |         420 |       00:05:48 |       55.00% |        3.85% |       2.0658 |       3.4957 |      1.0000e-11 |
|      90 |         450 |       00:06:13 |       30.00% |              |       2.3672 |              |      1.0000e-11 |
|      96 |         480 |       00:06:38 |       35.00% |        3.85% |       2.4066 |       3.4957 |      1.0000e-12 |
|     100 |         500 |       00:06:55 |       40.00% |        3.85% |       2.3293 |       3.6458 |      1.0000e-12 |
|======================================================================================================================|
