Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       10.00% |        0.00% |       3.8203 |       3.8435 |          0.0010 |
|      10 |          50 |       00:00:43 |       25.00% |              |       2.3867 |              |          0.0010 |
|      12 |          60 |       00:00:53 |       55.00% |        0.00% |       2.0493 |       3.5460 |          0.0001 |
|      20 |         100 |       00:01:27 |       50.00% |              |       1.9807 |              |          0.0001 |
|      24 |         120 |       00:01:45 |       65.00% |        0.00% |       1.8096 |       3.4958 |      1.0000e-05 |
|      30 |         150 |       00:02:10 |       70.00% |              |       1.6911 |              |      1.0000e-05 |
|      36 |         180 |       00:02:36 |       70.00% |        0.00% |       1.5961 |       3.4937 |      1.0000e-06 |
|      40 |         200 |       00:02:54 |       55.00% |              |       1.8267 |              |      1.0000e-06 |
|      48 |         240 |       00:03:28 |       60.00% |        0.00% |       2.1463 |       3.4658 |      1.0000e-07 |
|      50 |         250 |       00:03:37 |       60.00% |              |       1.9920 |              |      1.0000e-07 |
|      60 |         300 |       00:04:20 |       60.00% |        0.00% |       1.8548 |       3.4657 |      1.0000e-08 |
|      70 |         350 |       00:05:03 |       55.00% |              |       2.0877 |              |      1.0000e-09 |
|      72 |         360 |       00:05:12 |       70.00% |        3.85% |       1.6474 |       3.3732 |      1.0000e-10 |
|      80 |         400 |       00:05:46 |       65.00% |              |       1.8585 |              |      1.0000e-10 |
|      84 |         420 |       00:06:04 |       55.00% |        0.00% |       2.2658 |       3.4933 |      1.0000e-11 |
|      90 |         450 |       00:06:30 |       55.00% |              |       1.8606 |              |      1.0000e-11 |
|      96 |         480 |       00:06:57 |       65.00% |        3.85% |       1.9372 |       3.3732 |      1.0000e-12 |
|     100 |         500 |       00:07:15 |       60.00% |        0.00% |       1.7989 |       3.4933 |      1.0000e-12 |
|======================================================================================================================|
