Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:02 |        0.00% |        3.85% |       3.8577 |       3.7568 |          0.0010 |
|      10 |          50 |       00:00:45 |       45.00% |              |       2.3669 |              |          0.0010 |
|      12 |          60 |       00:00:54 |       50.00% |       11.54% |       2.2958 |       3.4058 |          0.0001 |
|      20 |         100 |       00:01:29 |       85.00% |              |       1.5479 |              |          0.0001 |
|      24 |         120 |       00:01:47 |       55.00% |       23.08% |       2.0382 |       3.3737 |      1.0000e-05 |
|      30 |         150 |       00:02:13 |       70.00% |              |       1.8563 |              |      1.0000e-05 |
|      36 |         180 |       00:02:40 |       75.00% |       23.08% |       1.7311 |       3.3087 |      1.0000e-06 |
|      40 |         200 |       00:02:58 |       50.00% |              |       1.9762 |              |      1.0000e-06 |
|      48 |         240 |       00:03:34 |       70.00% |       23.08% |       2.0597 |       3.3664 |      1.0000e-07 |
|      50 |         250 |       00:03:43 |       55.00% |              |       2.1674 |              |      1.0000e-07 |
|      60 |         300 |       00:04:27 |       65.00% |       23.08% |       2.0525 |       3.3084 |      1.0000e-08 |
|      70 |         350 |       00:05:12 |       50.00% |              |       2.0124 |              |      1.0000e-09 |
|      72 |         360 |       00:05:21 |       65.00% |       23.08% |       1.9124 |       3.3664 |      1.0000e-10 |
|      80 |         400 |       00:05:57 |       45.00% |              |       2.1732 |              |      1.0000e-10 |
|      84 |         420 |       00:06:15 |       55.00% |       23.08% |       2.0809 |       3.3084 |      1.0000e-11 |
|      90 |         450 |       00:06:41 |       70.00% |              |       1.9641 |              |      1.0000e-11 |
|      96 |         480 |       00:07:09 |       50.00% |       23.08% |       2.0110 |       3.3664 |      1.0000e-12 |
|     100 |         500 |       00:07:27 |       50.00% |       23.08% |       1.9597 |       3.4088 |      1.0000e-12 |
|======================================================================================================================|
