Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       12.50% |       12.50% |       2.0673 |       2.0668 |          0.0010 |
|       4 |          16 |       00:00:01 |       12.50% |       37.50% |       2.0633 |       1.7656 |          0.0010 |
|       8 |          32 |       00:00:03 |       50.00% |       12.50% |       1.5578 |       1.5966 |          0.0010 |
|      12 |          48 |       00:00:04 |       62.50% |       25.00% |       1.4307 |       1.5120 |          0.0001 |
|      13 |          50 |       00:00:04 |        0.00% |              |       1.7743 |              |          0.0001 |
|      16 |          64 |       00:00:05 |       62.50% |       37.50% |       1.7136 |       1.4084 |          0.0001 |
|      20 |          80 |       00:00:07 |       50.00% |       50.00% |       1.2967 |       1.3689 |          0.0001 |
|      24 |          96 |       00:00:08 |       62.50% |       50.00% |       1.2442 |       1.3697 |      1.0000e-05 |
|      25 |         100 |       00:00:08 |       62.50% |              |       1.3536 |              |      1.0000e-05 |
|      28 |         112 |       00:00:09 |       37.50% |       50.00% |       1.3152 |       1.3732 |      1.0000e-05 |
|      32 |         128 |       00:00:11 |       50.00% |       50.00% |       1.1343 |       1.3737 |      1.0000e-06 |
|      36 |         144 |       00:00:12 |       50.00% |       50.00% |       1.5733 |       1.3741 |      1.0000e-06 |
|      38 |         150 |       00:00:12 |       62.50% |              |       1.1375 |              |      1.0000e-06 |
|      40 |         160 |       00:00:13 |       37.50% |       50.00% |       1.2271 |       1.3751 |      1.0000e-06 |
|      44 |         176 |       00:00:15 |       37.50% |       50.00% |       1.2642 |       1.3752 |      1.0000e-07 |
|      48 |         192 |       00:00:16 |       50.00% |       50.00% |       1.1544 |       1.3752 |      1.0000e-07 |
|      50 |         200 |       00:00:17 |       37.50% |              |       1.6591 |              |      1.0000e-07 |
|      52 |         208 |       00:00:17 |       37.50% |       50.00% |       1.3214 |       1.3752 |      1.0000e-08 |
|      56 |         224 |       00:00:19 |       12.50% |       50.00% |       1.6762 |       1.3752 |      1.0000e-08 |
|      60 |         240 |       00:00:20 |       75.00% |       50.00% |       1.4542 |       1.3752 |      1.0000e-08 |
|      63 |         250 |       00:00:21 |       37.50% |              |       1.6400 |              |      1.0000e-09 |
|      64 |         256 |       00:00:21 |       37.50% |       50.00% |       1.2855 |       1.3752 |      1.0000e-09 |
|      68 |         272 |       00:00:23 |       37.50% |       50.00% |       1.7599 |       1.3752 |      1.0000e-09 |
|      72 |         288 |       00:00:24 |       37.50% |       50.00% |       1.2648 |       1.3752 |      1.0000e-10 |
|      75 |         300 |       00:00:25 |       37.50% |              |       1.5769 |              |      1.0000e-10 |
|      76 |         304 |       00:00:25 |       37.50% |       50.00% |       1.4514 |       1.3752 |      1.0000e-10 |
|      80 |         320 |       00:00:27 |       62.50% |       50.00% |       1.1702 |       1.3752 |      1.0000e-10 |
|      84 |         336 |       00:00:28 |       50.00% |       50.00% |       1.0062 |       1.3752 |      1.0000e-11 |
|      88 |         350 |       00:00:29 |       50.00% |              |       1.1894 |              |      1.0000e-11 |
|      88 |         352 |       00:00:29 |       62.50% |       50.00% |       1.2485 |       1.3752 |      1.0000e-11 |
|      92 |         368 |       00:00:31 |       37.50% |       50.00% |       1.4986 |       1.3752 |      1.0000e-12 |
|      96 |         384 |       00:00:32 |       50.00% |       50.00% |       1.3176 |       1.3752 |      1.0000e-12 |
|     100 |         400 |       00:00:33 |       62.50% |       50.00% |       1.2345 |       1.3752 |      1.0000e-12 |
|======================================================================================================================|
