Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       15.00% |        3.85% |       3.6627 |       3.7512 |          0.0010 |
|      10 |          50 |       00:00:42 |       30.00% |              |       2.4654 |              |          0.0010 |
|      12 |          60 |       00:00:51 |       50.00% |       11.54% |       2.2478 |       3.3093 |          0.0001 |
|      20 |         100 |       00:01:24 |       60.00% |              |       1.8156 |              |          0.0001 |
|      24 |         120 |       00:01:42 |       45.00% |       11.54% |       2.1768 |       3.2057 |      1.0000e-05 |
|      30 |         150 |       00:02:06 |       55.00% |              |       2.2629 |              |      1.0000e-05 |
|      36 |         180 |       00:02:31 |       70.00% |       11.54% |       1.8687 |       3.2195 |      1.0000e-06 |
|      40 |         200 |       00:02:48 |       40.00% |              |       2.1122 |              |      1.0000e-06 |
|      48 |         240 |       00:03:22 |       45.00% |       11.54% |       2.2658 |       3.2246 |      1.0000e-07 |
|      50 |         250 |       00:03:31 |       30.00% |              |       2.3372 |              |      1.0000e-07 |
|      60 |         300 |       00:04:14 |       55.00% |       11.54% |       2.2200 |       3.2197 |      1.0000e-08 |
|      70 |         350 |       00:04:56 |       55.00% |              |       2.2373 |              |      1.0000e-09 |
|      72 |         360 |       00:05:05 |       60.00% |       11.54% |       2.0097 |       3.2246 |      1.0000e-10 |
|      80 |         400 |       00:05:39 |       50.00% |              |       2.2691 |              |      1.0000e-10 |
|      84 |         420 |       00:05:56 |       50.00% |       11.54% |       2.2002 |       3.2590 |      1.0000e-11 |
|      90 |         450 |       00:06:21 |       45.00% |              |       2.1958 |              |      1.0000e-11 |
|      96 |         480 |       00:06:46 |       40.00% |       11.54% |       2.2031 |       3.2063 |      1.0000e-12 |
|     100 |         500 |       00:07:04 |       60.00% |       11.54% |       2.0417 |       3.2723 |      1.0000e-12 |
|======================================================================================================================|
