Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:03 |       25.00% |       12.50% |       2.0774 |       2.0811 |          0.0010 |
|       4 |          16 |       00:00:05 |       37.50% |       37.50% |       1.9795 |       1.8971 |          0.0010 |
|       8 |          32 |       00:00:06 |       25.00% |       62.50% |       1.7377 |       1.2542 |          0.0010 |
|      12 |          48 |       00:00:08 |       12.50% |       62.50% |       1.6595 |       1.1243 |          0.0001 |
|      13 |          50 |       00:00:08 |       37.50% |              |       1.5118 |              |          0.0001 |
|      16 |          64 |       00:00:09 |       25.00% |       62.50% |       1.6810 |       1.1188 |          0.0001 |
|      20 |          80 |       00:00:10 |       50.00% |       62.50% |       1.2678 |       1.0147 |          0.0001 |
|      24 |          96 |       00:00:12 |       50.00% |       62.50% |       1.3890 |       1.0066 |      1.0000e-05 |
|      25 |         100 |       00:00:12 |       62.50% |              |       1.1875 |              |      1.0000e-05 |
|      28 |         112 |       00:00:13 |       37.50% |       62.50% |       1.4943 |       1.0099 |      1.0000e-05 |
|      32 |         128 |       00:00:14 |       12.50% |       62.50% |       1.6602 |       1.0127 |      1.0000e-06 |
|      36 |         144 |       00:00:15 |       62.50% |       62.50% |       1.1605 |       1.0127 |      1.0000e-06 |
|      38 |         150 |       00:00:16 |       37.50% |              |       1.6461 |              |      1.0000e-06 |
|      40 |         160 |       00:00:17 |       25.00% |       62.50% |       1.5935 |       1.0123 |      1.0000e-06 |
|      44 |         176 |       00:00:18 |       50.00% |       62.50% |       1.4204 |       1.0122 |      1.0000e-07 |
|      48 |         192 |       00:00:19 |       50.00% |       62.50% |       1.5201 |       1.0121 |      1.0000e-07 |
|      50 |         200 |       00:00:20 |       50.00% |              |       1.3997 |              |      1.0000e-07 |
|      52 |         208 |       00:00:21 |       75.00% |       62.50% |       1.0855 |       1.0121 |      1.0000e-08 |
|      56 |         224 |       00:00:22 |       37.50% |       62.50% |       1.6612 |       1.0121 |      1.0000e-08 |
|      60 |         240 |       00:00:24 |       50.00% |       62.50% |       1.2668 |       1.0121 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |       50.00% |              |       1.2206 |              |      1.0000e-09 |
|      64 |         256 |       00:00:25 |       25.00% |       62.50% |       1.5863 |       1.0121 |      1.0000e-09 |
|      68 |         272 |       00:00:26 |       25.00% |       62.50% |       1.5986 |       1.0121 |      1.0000e-09 |
|      72 |         288 |       00:00:28 |       50.00% |       62.50% |       1.1762 |       1.0121 |      1.0000e-10 |
|      75 |         300 |       00:00:29 |       50.00% |              |       1.1836 |              |      1.0000e-10 |
|      76 |         304 |       00:00:29 |       37.50% |       62.50% |       1.5214 |       1.0121 |      1.0000e-10 |
|      80 |         320 |       00:00:30 |       50.00% |       62.50% |       1.2838 |       1.0121 |      1.0000e-10 |
|      84 |         336 |       00:00:32 |       62.50% |       62.50% |       0.9951 |       1.0121 |      1.0000e-11 |
|      88 |         350 |       00:00:33 |       12.50% |              |       1.6421 |              |      1.0000e-11 |
|      88 |         352 |       00:00:33 |       50.00% |       62.50% |       1.2746 |       1.0121 |      1.0000e-11 |
|      92 |         368 |       00:00:34 |       25.00% |       62.50% |       1.7382 |       1.0121 |      1.0000e-12 |
|      96 |         384 |       00:00:36 |       50.00% |       62.50% |       1.4310 |       1.0121 |      1.0000e-12 |
|     100 |         400 |       00:00:37 |       62.50% |       62.50% |       1.3111 |       1.0121 |      1.0000e-12 |
|======================================================================================================================|
