Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |       12.50% |       2.0757 |       2.0753 |          0.0010 |
|       4 |          16 |       00:00:01 |        0.00% |       12.50% |       2.0243 |       2.0283 |          0.0010 |
|       8 |          32 |       00:00:03 |       25.00% |       12.50% |       1.8935 |       1.9179 |          0.0010 |
|      12 |          48 |       00:00:04 |       50.00% |       12.50% |       1.6354 |       1.7895 |          0.0001 |
|      13 |          50 |       00:00:04 |       37.50% |              |       1.6178 |              |          0.0001 |
|      16 |          64 |       00:00:05 |       12.50% |       25.00% |       1.8366 |       1.7876 |          0.0001 |
|      20 |          80 |       00:00:07 |       25.00% |       12.50% |       2.0074 |       1.7823 |          0.0001 |
|      24 |          96 |       00:00:08 |       50.00% |       12.50% |       1.4093 |       1.7772 |      1.0000e-05 |
|      25 |         100 |       00:00:08 |       25.00% |              |       1.7540 |              |      1.0000e-05 |
|      28 |         112 |       00:00:09 |       12.50% |       12.50% |       1.7290 |       1.7721 |      1.0000e-05 |
|      32 |         128 |       00:00:11 |       12.50% |       12.50% |       1.6850 |       1.7707 |      1.0000e-06 |
|      36 |         144 |       00:00:12 |       37.50% |       12.50% |       1.6735 |       1.7704 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       62.50% |              |       1.2473 |              |      1.0000e-06 |
|      40 |         160 |       00:00:13 |       25.00% |       12.50% |       1.8137 |       1.7701 |      1.0000e-06 |
|      44 |         176 |       00:00:15 |       50.00% |       12.50% |       1.6728 |       1.7701 |      1.0000e-07 |
|      48 |         192 |       00:00:16 |       50.00% |       12.50% |       1.5231 |       1.7701 |      1.0000e-07 |
|      50 |         200 |       00:00:17 |       62.50% |              |       1.3764 |              |      1.0000e-07 |
|      52 |         208 |       00:00:17 |       12.50% |       12.50% |       1.6257 |       1.7701 |      1.0000e-08 |
|      56 |         224 |       00:00:19 |       25.00% |       12.50% |       1.4964 |       1.7701 |      1.0000e-08 |
|      60 |         240 |       00:00:20 |       37.50% |       12.50% |       1.7561 |       1.7701 |      1.0000e-08 |
|      63 |         250 |       00:00:21 |       50.00% |              |       1.4755 |              |      1.0000e-09 |
|      64 |         256 |       00:00:21 |       25.00% |       12.50% |       1.5046 |       1.7701 |      1.0000e-09 |
|      68 |         272 |       00:00:23 |       50.00% |       12.50% |       1.4756 |       1.7701 |      1.0000e-09 |
|      72 |         288 |       00:00:24 |       37.50% |       12.50% |       1.4808 |       1.7701 |      1.0000e-10 |
|      75 |         300 |       00:00:25 |       50.00% |              |       1.5321 |              |      1.0000e-10 |
|      76 |         304 |       00:00:25 |       50.00% |       12.50% |       1.4229 |       1.7701 |      1.0000e-10 |
|      80 |         320 |       00:00:27 |       25.00% |       12.50% |       1.8088 |       1.7701 |      1.0000e-10 |
|      84 |         336 |       00:00:28 |       87.50% |       12.50% |       1.1961 |       1.7701 |      1.0000e-11 |
|      88 |         350 |       00:00:29 |       25.00% |              |       1.6465 |              |      1.0000e-11 |
|      88 |         352 |       00:00:29 |       37.50% |       12.50% |       1.5606 |       1.7701 |      1.0000e-11 |
|      92 |         368 |       00:00:30 |       37.50% |       12.50% |       1.6276 |       1.7701 |      1.0000e-12 |
|      96 |         384 |       00:00:32 |       50.00% |       12.50% |       1.8630 |       1.7701 |      1.0000e-12 |
|     100 |         400 |       00:00:33 |       50.00% |       12.50% |       1.6633 |       1.7701 |      1.0000e-12 |
|======================================================================================================================|
