Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |       25.00% |       2.0630 |       2.0821 |          0.0010 |
|       5 |          18 |       00:00:02 |       44.44% |        0.00% |       1.5907 |       2.2312 |          0.0010 |
|       9 |          36 |       00:00:04 |       55.56% |       25.00% |       1.3207 |       1.6924 |          0.0010 |
|      13 |          50 |       00:00:05 |       66.67% |              |       0.9306 |              |          0.0001 |
|      14 |          54 |       00:00:05 |      100.00% |       25.00% |       0.8473 |       1.6026 |          0.0001 |
|      18 |          72 |       00:00:07 |       77.78% |       25.00% |       1.0208 |       1.5983 |          0.0001 |
|      23 |          90 |       00:00:09 |       66.67% |       25.00% |       1.0884 |       1.5518 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |       44.44% |              |       1.2132 |              |      1.0000e-05 |
|      27 |         108 |       00:00:11 |       77.78% |       25.00% |       0.9778 |       1.5688 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       77.78% |       25.00% |       0.8184 |       1.5786 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |      100.00% |       25.00% |       0.7347 |       1.5790 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       66.67% |              |       1.1275 |              |      1.0000e-06 |
|      41 |         162 |       00:00:16 |      100.00% |       25.00% |       0.7865 |       1.5788 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |      100.00% |       25.00% |       0.7560 |       1.5788 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |       66.67% |       25.00% |       0.8915 |       1.5787 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |       55.56% |              |       1.0307 |              |      1.0000e-07 |
|      54 |         216 |       00:00:21 |       55.56% |       25.00% |       1.0935 |       1.5787 |      1.0000e-08 |
|      59 |         234 |       00:00:22 |       55.56% |       25.00% |       1.2798 |       1.5787 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |       88.89% |              |       0.6653 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |       66.67% |       25.00% |       0.9923 |       1.5787 |      1.0000e-09 |
|      68 |         270 |       00:00:26 |       88.89% |       25.00% |       0.8185 |       1.5787 |      1.0000e-09 |
|      72 |         288 |       00:00:27 |       88.89% |       25.00% |       0.8229 |       1.5787 |      1.0000e-10 |
|      75 |         300 |       00:00:29 |       55.56% |              |       1.0994 |              |      1.0000e-10 |
|      77 |         306 |       00:00:29 |       44.44% |       25.00% |       1.2029 |       1.5787 |      1.0000e-10 |
|      81 |         324 |       00:00:31 |       44.44% |       25.00% |       1.6004 |       1.5787 |      1.0000e-11 |
|      86 |         342 |       00:00:33 |       88.89% |       25.00% |       0.6845 |       1.5787 |      1.0000e-11 |
|      88 |         350 |       00:00:33 |       66.67% |              |       0.9608 |              |      1.0000e-11 |
|      90 |         360 |       00:00:34 |       66.67% |       25.00% |       1.1863 |       1.5787 |      1.0000e-11 |
|      95 |         378 |       00:00:36 |       88.89% |       25.00% |       0.7448 |       1.5787 |      1.0000e-12 |
|      99 |         396 |       00:00:38 |       88.89% |       25.00% |       0.8009 |       1.5787 |      1.0000e-12 |
|     100 |         400 |       00:00:38 |       88.89% |       25.00% |       0.8198 |       1.5787 |      1.0000e-12 |
|======================================================================================================================|
