Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        5.00% |        0.00% |       3.8919 |       3.8441 |          0.0010 |
|      10 |          50 |       00:00:42 |       45.00% |              |       2.0710 |              |          0.0010 |
|      12 |          60 |       00:00:51 |       60.00% |       11.54% |       2.1005 |       3.2562 |          0.0001 |
|      20 |         100 |       00:01:25 |       70.00% |              |       1.7608 |              |          0.0001 |
|      24 |         120 |       00:01:42 |       55.00% |       15.38% |       1.8601 |       3.1054 |      1.0000e-05 |
|      30 |         150 |       00:02:08 |       65.00% |              |       1.8328 |              |      1.0000e-05 |
|      36 |         180 |       00:02:33 |       70.00% |       11.54% |       1.7816 |       3.1985 |      1.0000e-06 |
|      40 |         200 |       00:02:50 |       65.00% |              |       2.0252 |              |      1.0000e-06 |
|      48 |         240 |       00:03:24 |       70.00% |       15.38% |       1.6042 |       3.1018 |      1.0000e-07 |
|      50 |         250 |       00:03:32 |       80.00% |              |       1.5597 |              |      1.0000e-07 |
|      60 |         300 |       00:04:15 |       70.00% |       15.38% |       1.6544 |       3.1018 |      1.0000e-08 |
|      70 |         350 |       00:04:56 |       45.00% |              |       2.0884 |              |      1.0000e-09 |
|      72 |         360 |       00:05:05 |       75.00% |       15.38% |       1.8116 |       3.1018 |      1.0000e-10 |
|      80 |         400 |       00:05:39 |       80.00% |              |       1.5567 |              |      1.0000e-10 |
|      84 |         420 |       00:05:56 |       75.00% |       11.54% |       1.7280 |       3.1984 |      1.0000e-11 |
|      90 |         450 |       00:06:22 |       75.00% |              |       1.8779 |              |      1.0000e-11 |
|      96 |         480 |       00:06:47 |       75.00% |       11.54% |       1.5612 |       3.1419 |      1.0000e-12 |
|     100 |         500 |       00:07:05 |       75.00% |       15.38% |       1.5431 |       3.1018 |      1.0000e-12 |
|======================================================================================================================|
