Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |        3.85% |       3.7495 |       3.7408 |          0.0010 |
|      10 |          50 |       00:00:41 |       10.00% |              |       2.7940 |              |          0.0010 |
|      12 |          60 |       00:00:49 |       10.00% |        3.85% |       3.1396 |       3.2915 |          0.0001 |
|      20 |         100 |       00:01:21 |       30.00% |              |       2.9645 |              |          0.0001 |
|      24 |         120 |       00:01:38 |       15.00% |        3.85% |       2.9600 |       3.2572 |      1.0000e-05 |
|      30 |         150 |       00:02:02 |       25.00% |              |       2.8931 |              |      1.0000e-05 |
|      36 |         180 |       00:02:26 |       15.00% |        3.85% |       2.6734 |       3.2081 |      1.0000e-06 |
|      40 |         200 |       00:02:42 |       25.00% |              |       2.6407 |              |      1.0000e-06 |
|      48 |         240 |       00:03:14 |       20.00% |        3.85% |       3.0309 |       3.2079 |      1.0000e-07 |
|      50 |         250 |       00:03:22 |       20.00% |              |       2.9968 |              |      1.0000e-07 |
|      60 |         300 |       00:04:03 |       10.00% |        3.85% |       3.3283 |       3.2078 |      1.0000e-08 |
|      70 |         350 |       00:04:43 |       20.00% |              |       2.7079 |              |      1.0000e-09 |
|      72 |         360 |       00:04:52 |       20.00% |        3.85% |       2.7879 |       3.2078 |      1.0000e-10 |
|      80 |         400 |       00:05:24 |       15.00% |              |       3.0080 |              |      1.0000e-10 |
|      84 |         420 |       00:05:41 |       15.00% |        3.85% |       2.8931 |       3.2078 |      1.0000e-11 |
|      90 |         450 |       00:06:04 |       15.00% |              |       2.8596 |              |      1.0000e-11 |
|      96 |         480 |       00:06:29 |       25.00% |        7.69% |       2.8484 |       3.1462 |      1.0000e-12 |
|     100 |         500 |       00:06:45 |       15.00% |        7.69% |       3.0209 |       3.2491 |      1.0000e-12 |
|======================================================================================================================|
