Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |        0.00% |       3.6938 |       3.7523 |          0.0010 |
|      10 |          50 |       00:00:41 |       35.00% |              |       2.4264 |              |          0.0010 |
|      12 |          60 |       00:00:50 |       70.00% |       23.08% |       1.9552 |       3.3093 |          0.0001 |
|      20 |         100 |       00:01:22 |       55.00% |              |       1.8424 |              |          0.0001 |
|      24 |         120 |       00:01:39 |       55.00% |       19.23% |       1.9289 |       3.3317 |      1.0000e-05 |
|      30 |         150 |       00:02:03 |       65.00% |              |       1.9080 |              |      1.0000e-05 |
|      36 |         180 |       00:02:29 |       60.00% |       19.23% |       2.1185 |       3.3292 |      1.0000e-06 |
|      40 |         200 |       00:02:45 |       60.00% |              |       1.9101 |              |      1.0000e-06 |
|      48 |         240 |       00:03:18 |       55.00% |       19.23% |       2.0524 |       3.3329 |      1.0000e-07 |
|      50 |         250 |       00:03:26 |       55.00% |              |       2.0013 |              |      1.0000e-07 |
|      60 |         300 |       00:04:08 |       60.00% |       19.23% |       1.7535 |       3.3330 |      1.0000e-08 |
|      70 |         350 |       00:04:49 |       60.00% |              |       1.7163 |              |      1.0000e-09 |
|      72 |         360 |       00:04:57 |       70.00% |       19.23% |       1.9106 |       3.3386 |      1.0000e-10 |
|      80 |         400 |       00:05:30 |       75.00% |              |       1.6859 |              |      1.0000e-10 |
|      84 |         420 |       00:05:47 |       65.00% |       19.23% |       1.6323 |       3.3288 |      1.0000e-11 |
|      90 |         450 |       00:06:11 |       55.00% |              |       2.1606 |              |      1.0000e-11 |
|      96 |         480 |       00:06:37 |       75.00% |       19.23% |       1.7037 |       3.3330 |      1.0000e-12 |
|     100 |         500 |       00:06:54 |       55.00% |       19.23% |       2.1030 |       3.3329 |      1.0000e-12 |
|======================================================================================================================|
