Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |        3.85% |       3.7317 |       3.7372 |          0.0010 |
|      10 |          50 |       00:00:41 |       25.00% |              |       2.5261 |              |          0.0010 |
|      12 |          60 |       00:00:49 |       35.00% |       15.38% |       2.6756 |       3.2911 |          0.0001 |
|      20 |         100 |       00:01:21 |        5.00% |              |       2.8683 |              |          0.0001 |
|      24 |         120 |       00:01:38 |       30.00% |       15.38% |       2.1843 |       3.2769 |      1.0000e-05 |
|      30 |         150 |       00:02:02 |       30.00% |              |       2.7719 |              |      1.0000e-05 |
|      36 |         180 |       00:02:27 |       35.00% |       15.38% |       2.5574 |       3.3435 |      1.0000e-06 |
|      40 |         200 |       00:02:43 |       20.00% |              |       2.9322 |              |      1.0000e-06 |
|      48 |         240 |       00:03:17 |       25.00% |       15.38% |       2.5747 |       3.2732 |      1.0000e-07 |
|      50 |         250 |       00:03:25 |       25.00% |              |       2.8155 |              |      1.0000e-07 |
|      60 |         300 |       00:04:06 |       25.00% |       15.38% |       2.6591 |       3.2732 |      1.0000e-08 |
|      70 |         350 |       00:04:47 |       20.00% |              |       2.8309 |              |      1.0000e-09 |
|      72 |         360 |       00:04:55 |       30.00% |       15.38% |       2.5315 |       3.2947 |      1.0000e-10 |
|      80 |         400 |       00:05:28 |       20.00% |              |       2.9591 |              |      1.0000e-10 |
|      84 |         420 |       00:05:45 |       50.00% |       15.38% |       2.2745 |       3.2732 |      1.0000e-11 |
|      90 |         450 |       00:06:09 |       15.00% |              |       2.6112 |              |      1.0000e-11 |
|      96 |         480 |       00:06:34 |       30.00% |       15.38% |       2.6186 |       3.2754 |      1.0000e-12 |
|     100 |         500 |       00:06:51 |       35.00% |       15.38% |       2.4428 |       3.2783 |      1.0000e-12 |
|======================================================================================================================|
