Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |        0.00% |       3.8350 |       3.7714 |          0.0010 |
|      10 |          50 |       00:00:43 |       45.00% |              |       2.3745 |              |          0.0010 |
|      12 |          60 |       00:00:51 |       50.00% |       15.38% |       2.2971 |       3.1466 |          0.0001 |
|      20 |         100 |       00:01:25 |       60.00% |              |       2.0251 |              |          0.0001 |
|      24 |         120 |       00:01:42 |       80.00% |       19.23% |       1.7991 |       3.0536 |      1.0000e-05 |
|      30 |         150 |       00:02:07 |       85.00% |              |       1.5267 |              |      1.0000e-05 |
|      36 |         180 |       00:02:33 |       65.00% |       23.08% |       1.9207 |       2.9843 |      1.0000e-06 |
|      40 |         200 |       00:02:50 |       65.00% |              |       1.9636 |              |      1.0000e-06 |
|      48 |         240 |       00:03:25 |       45.00% |       19.23% |       2.4100 |       3.0794 |      1.0000e-07 |
|      50 |         250 |       00:03:34 |       60.00% |              |       2.1060 |              |      1.0000e-07 |
|      60 |         300 |       00:04:17 |       55.00% |       19.23% |       1.8351 |       3.0692 |      1.0000e-08 |
|      70 |         350 |       00:04:59 |       50.00% |              |       2.0092 |              |      1.0000e-09 |
|      72 |         360 |       00:05:08 |       80.00% |       19.23% |       1.9106 |       3.0794 |      1.0000e-10 |
|      80 |         400 |       00:05:42 |       45.00% |              |       2.2767 |              |      1.0000e-10 |
|      84 |         420 |       00:05:59 |       45.00% |       23.08% |       2.0385 |       2.9837 |      1.0000e-11 |
|      90 |         450 |       00:06:24 |       70.00% |              |       1.8874 |              |      1.0000e-11 |
|      96 |         480 |       00:06:50 |       50.00% |       19.23% |       2.0500 |       3.0794 |      1.0000e-12 |
|     100 |         500 |       00:07:07 |       75.00% |       19.23% |       1.6871 |       3.0794 |      1.0000e-12 |
|======================================================================================================================|
