Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        5.00% |        7.69% |       3.7212 |       3.7032 |          0.0010 |
|      10 |          50 |       00:00:41 |       25.00% |              |       2.5704 |              |          0.0010 |
|      12 |          60 |       00:00:49 |       40.00% |       11.54% |       2.4665 |       3.3951 |          0.0001 |
|      20 |         100 |       00:01:21 |       40.00% |              |       2.3658 |              |          0.0001 |
|      24 |         120 |       00:01:38 |       40.00% |       11.54% |       2.1925 |       3.3934 |      1.0000e-05 |
|      30 |         150 |       00:02:02 |       45.00% |              |       2.2890 |              |      1.0000e-05 |
|      36 |         180 |       00:02:26 |       55.00% |       11.54% |       2.3252 |       3.3220 |      1.0000e-06 |
|      40 |         200 |       00:02:43 |       30.00% |              |       2.3775 |              |      1.0000e-06 |
|      48 |         240 |       00:03:16 |       45.00% |       11.54% |       2.3163 |       3.3845 |      1.0000e-07 |
|      50 |         250 |       00:03:24 |       40.00% |              |       2.4804 |              |      1.0000e-07 |
|      60 |         300 |       00:04:06 |       30.00% |       11.54% |       2.1616 |       3.3214 |      1.0000e-08 |
|      70 |         350 |       00:04:47 |       45.00% |              |       2.2537 |              |      1.0000e-09 |
|      72 |         360 |       00:04:55 |       20.00% |       11.54% |       2.5720 |       3.3485 |      1.0000e-10 |
|      80 |         400 |       00:05:28 |       60.00% |              |       1.8925 |              |      1.0000e-10 |
|      84 |         420 |       00:05:45 |       55.00% |       11.54% |       2.2423 |       3.3214 |      1.0000e-11 |
|      90 |         450 |       00:06:09 |       35.00% |              |       2.2993 |              |      1.0000e-11 |
|      96 |         480 |       00:06:34 |       40.00% |       11.54% |       2.2851 |       3.3683 |      1.0000e-12 |
|     100 |         500 |       00:06:51 |       50.00% |       11.54% |       2.1425 |       3.3214 |      1.0000e-12 |
|======================================================================================================================|
