Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:02 |        0.00% |        0.00% |       3.8580 |       3.7247 |          0.0010 |
|      10 |          50 |       00:00:43 |       65.00% |              |       1.9158 |              |          0.0010 |
|      12 |          60 |       00:00:52 |       70.00% |       19.23% |       1.9481 |       3.1511 |          0.0001 |
|      20 |         100 |       00:01:25 |       45.00% |              |       2.1888 |              |          0.0001 |
|      24 |         120 |       00:01:43 |       80.00% |       19.23% |       1.4349 |       3.0679 |      1.0000e-05 |
|      30 |         150 |       00:02:08 |       60.00% |              |       1.7348 |              |      1.0000e-05 |
|      36 |         180 |       00:02:34 |       80.00% |       19.23% |       1.5581 |       3.0629 |      1.0000e-06 |
|      40 |         200 |       00:02:50 |       65.00% |              |       1.6131 |              |      1.0000e-06 |
|      48 |         240 |       00:03:25 |       80.00% |       15.38% |       1.4330 |       3.1150 |      1.0000e-07 |
|      50 |         250 |       00:03:33 |       75.00% |              |       1.6778 |              |      1.0000e-07 |
|      60 |         300 |       00:04:17 |       75.00% |       19.23% |       1.4832 |       3.0626 |      1.0000e-08 |
|      70 |         350 |       00:04:59 |       80.00% |              |       1.5832 |              |      1.0000e-09 |
|      72 |         360 |       00:05:08 |       65.00% |       15.38% |       1.5557 |       3.1128 |      1.0000e-10 |
|      80 |         400 |       00:05:41 |       55.00% |              |       1.9440 |              |      1.0000e-10 |
|      84 |         420 |       00:05:59 |       70.00% |       19.23% |       1.8319 |       3.0626 |      1.0000e-11 |
|      90 |         450 |       00:06:24 |       65.00% |              |       1.6035 |              |      1.0000e-11 |
|      96 |         480 |       00:06:50 |       60.00% |       19.23% |       1.8989 |       3.0626 |      1.0000e-12 |
|     100 |         500 |       00:07:07 |       70.00% |       19.23% |       1.8615 |       3.0626 |      1.0000e-12 |
|======================================================================================================================|
