Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |        0.00% |       3.7418 |       3.7389 |          0.0010 |
|      10 |          50 |       00:00:42 |       40.00% |              |       2.3464 |              |          0.0010 |
|      12 |          60 |       00:00:51 |       50.00% |        7.69% |       1.9976 |       3.4739 |          0.0001 |
|      20 |         100 |       00:01:24 |       55.00% |              |       2.1927 |              |          0.0001 |
|      24 |         120 |       00:01:41 |       40.00% |        7.69% |       2.1422 |       3.4327 |      1.0000e-05 |
|      30 |         150 |       00:02:06 |       55.00% |              |       2.0880 |              |      1.0000e-05 |
|      36 |         180 |       00:02:31 |       60.00% |        7.69% |       1.8864 |       3.5883 |      1.0000e-06 |
|      40 |         200 |       00:02:48 |       35.00% |              |       2.2023 |              |      1.0000e-06 |
|      48 |         240 |       00:03:22 |       60.00% |        7.69% |       2.0556 |       3.4361 |      1.0000e-07 |
|      50 |         250 |       00:03:31 |       60.00% |              |       1.8684 |              |      1.0000e-07 |
|      60 |         300 |       00:04:12 |       55.00% |        7.69% |       1.8285 |       3.4361 |      1.0000e-08 |
|      70 |         350 |       00:04:54 |       40.00% |              |       1.9701 |              |      1.0000e-09 |
|      72 |         360 |       00:05:03 |       65.00% |        7.69% |       1.8733 |       3.5717 |      1.0000e-10 |
|      80 |         400 |       00:05:36 |       50.00% |              |       1.9615 |              |      1.0000e-10 |
|      84 |         420 |       00:05:53 |       65.00% |        7.69% |       2.0239 |       3.4361 |      1.0000e-11 |
|      90 |         450 |       00:06:19 |       60.00% |              |       2.0257 |              |      1.0000e-11 |
|      96 |         480 |       00:06:44 |       70.00% |        7.69% |       1.8305 |       3.4361 |      1.0000e-12 |
|     100 |         500 |       00:07:02 |       65.00% |        7.69% |       2.0439 |       3.5717 |      1.0000e-12 |
|======================================================================================================================|
