Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |        3.85% |       3.8246 |       3.7664 |          0.0010 |
|      10 |          50 |       00:00:42 |       60.00% |              |       1.9643 |              |          0.0010 |
|      12 |          60 |       00:00:52 |       45.00% |       15.38% |       2.4166 |       2.7934 |          0.0001 |
|      20 |         100 |       00:01:24 |       50.00% |              |       1.9702 |              |          0.0001 |
|      24 |         120 |       00:01:42 |       65.00% |       23.08% |       2.0002 |       2.8182 |      1.0000e-05 |
|      30 |         150 |       00:02:07 |       60.00% |              |       1.6105 |              |      1.0000e-05 |
|      36 |         180 |       00:02:33 |       60.00% |       26.92% |       1.7582 |       2.6800 |      1.0000e-06 |
|      40 |         200 |       00:02:49 |       60.00% |              |       1.9704 |              |      1.0000e-06 |
|      48 |         240 |       00:03:23 |       70.00% |       26.92% |       1.9916 |       2.6795 |      1.0000e-07 |
|      50 |         250 |       00:03:32 |       65.00% |              |       1.7636 |              |      1.0000e-07 |
|      60 |         300 |       00:04:15 |       60.00% |       26.92% |       2.0344 |       2.6794 |      1.0000e-08 |
|      70 |         350 |       00:04:57 |       45.00% |              |       2.0753 |              |      1.0000e-09 |
|      72 |         360 |       00:05:06 |       60.00% |       26.92% |       1.8890 |       2.6878 |      1.0000e-10 |
|      80 |         400 |       00:05:39 |       65.00% |              |       1.7186 |              |      1.0000e-10 |
|      84 |         420 |       00:05:57 |       75.00% |       26.92% |       1.7012 |       2.6878 |      1.0000e-11 |
|      90 |         450 |       00:06:22 |       80.00% |              |       1.8049 |              |      1.0000e-11 |
|      96 |         480 |       00:06:48 |       40.00% |       19.23% |       2.0642 |       2.7937 |      1.0000e-12 |
|     100 |         500 |       00:07:06 |       70.00% |       26.92% |       1.6190 |       2.6794 |      1.0000e-12 |
|======================================================================================================================|
