Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        5.00% |        0.00% |       3.7155 |       3.7736 |          0.0010 |
|      10 |          50 |       00:00:42 |       35.00% |              |       2.7013 |              |          0.0010 |
|      12 |          60 |       00:00:51 |       20.00% |       19.23% |       2.5089 |       3.2865 |          0.0001 |
|      20 |         100 |       00:01:23 |       40.00% |              |       2.5359 |              |          0.0001 |
|      24 |         120 |       00:01:40 |       65.00% |       15.38% |       2.1592 |       3.3470 |      1.0000e-05 |
|      30 |         150 |       00:02:05 |       45.00% |              |       2.4408 |              |      1.0000e-05 |
|      36 |         180 |       00:02:29 |       35.00% |       15.38% |       2.3469 |       3.2989 |      1.0000e-06 |
|      40 |         200 |       00:02:46 |       30.00% |              |       2.3702 |              |      1.0000e-06 |
|      48 |         240 |       00:03:20 |       35.00% |       15.38% |       2.5238 |       3.3871 |      1.0000e-07 |
|      50 |         250 |       00:03:28 |       55.00% |              |       2.1708 |              |      1.0000e-07 |
|      60 |         300 |       00:04:09 |       30.00% |       19.23% |       2.3939 |       3.2212 |      1.0000e-08 |
|      70 |         350 |       00:04:50 |       45.00% |              |       2.0366 |              |      1.0000e-09 |
|      72 |         360 |       00:04:59 |       50.00% |       15.38% |       2.3630 |       3.3437 |      1.0000e-10 |
|      80 |         400 |       00:05:31 |       40.00% |              |       2.4595 |              |      1.0000e-10 |
|      84 |         420 |       00:05:48 |       50.00% |       19.23% |       2.3545 |       3.2212 |      1.0000e-11 |
|      90 |         450 |       00:06:12 |       40.00% |              |       2.3205 |              |      1.0000e-11 |
|      96 |         480 |       00:06:37 |       45.00% |       15.38% |       2.2510 |       3.3870 |      1.0000e-12 |
|     100 |         500 |       00:06:55 |       40.00% |       19.23% |       2.3494 |       3.2212 |      1.0000e-12 |
|======================================================================================================================|
