Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       30.00% |        9.52% |       1.6761 |       1.8309 |          0.0010 |
|       5 |          50 |       00:00:26 |       90.00% |       33.33% |       0.7162 |       1.5315 |          0.0010 |
|      10 |         100 |       00:00:51 |       80.00% |       52.38% |       0.5218 |       1.3256 |          0.0010 |
|      14 |         150 |       00:01:15 |      100.00% |       61.90% |       0.2290 |       1.0116 |          0.0001 |
|      19 |         200 |       00:01:40 |      100.00% |       61.90% |       0.0781 |       1.1382 |          0.0001 |
|      23 |         250 |       00:02:05 |      100.00% |       66.67% |       0.1527 |       1.0468 |      1.0000e-05 |
|      28 |         300 |       00:02:29 |      100.00% |       61.90% |       0.1286 |       1.2330 |      1.0000e-05 |
|      32 |         350 |       00:02:54 |      100.00% |       61.90% |       0.1215 |       1.2555 |      1.0000e-06 |
|      37 |         400 |       00:03:18 |      100.00% |       61.90% |       0.1087 |       1.0642 |      1.0000e-06 |
|      41 |         450 |       00:03:43 |      100.00% |       66.67% |       0.1316 |       0.9582 |      1.0000e-07 |
|      46 |         500 |       00:04:07 |       90.00% |       57.14% |       0.3068 |       1.1440 |      1.0000e-07 |
|      50 |         550 |       00:04:32 |      100.00% |       61.90% |       0.1044 |       1.1014 |      1.0000e-07 |
|      55 |         600 |       00:04:57 |       90.00% |       57.14% |       0.3037 |       1.1504 |      1.0000e-08 |
|      60 |         650 |       00:05:22 |      100.00% |       66.67% |       0.1165 |       0.9584 |      1.0000e-08 |
|      64 |         700 |       00:05:46 |       90.00% |       66.67% |       0.3204 |       1.0320 |      1.0000e-09 |
|      69 |         750 |       00:06:11 |      100.00% |       57.14% |       0.0857 |       1.0970 |      1.0000e-09 |
|      73 |         800 |       00:06:36 |      100.00% |       61.90% |       0.0867 |       1.1239 |      1.0000e-10 |
|      78 |         850 |       00:07:00 |      100.00% |       57.14% |       0.1932 |       1.1250 |      1.0000e-10 |
|      82 |         900 |       00:07:25 |       90.00% |       61.90% |       0.3549 |       1.0606 |      1.0000e-11 |
|      87 |         950 |       00:07:49 |      100.00% |       66.67% |       0.1459 |       1.0191 |      1.0000e-11 |
|      91 |        1000 |       00:08:15 |      100.00% |       66.67% |       0.1402 |       1.1904 |      1.0000e-12 |
|      96 |        1050 |       00:08:40 |      100.00% |       66.67% |       0.1122 |       1.0679 |      1.0000e-12 |
|     100 |        1100 |       00:09:05 |       90.00% |       61.90% |       0.1709 |       1.0752 |      1.0000e-12 |
|======================================================================================================================|
