Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       20.00% |        9.52% |       1.7476 |       1.8882 |          0.0010 |
|       5 |          50 |       00:00:25 |       50.00% |       52.38% |       1.4139 |       1.1292 |          0.0010 |
|      10 |         100 |       00:00:50 |       80.00% |       71.43% |       0.6175 |       0.8880 |          0.0010 |
|      14 |         150 |       00:01:14 |       90.00% |       80.95% |       0.3774 |       0.9947 |          0.0001 |
|      19 |         200 |       00:01:39 |       90.00% |       76.19% |       0.3667 |       0.7899 |          0.0001 |
|      23 |         250 |       00:02:04 |      100.00% |       76.19% |       0.2900 |       1.0265 |      1.0000e-05 |
|      28 |         300 |       00:02:29 |      100.00% |       71.43% |       0.3348 |       0.8455 |      1.0000e-05 |
|      32 |         350 |       00:02:54 |       90.00% |       71.43% |       0.3715 |       0.8434 |      1.0000e-06 |
|      37 |         400 |       00:03:19 |      100.00% |       71.43% |       0.2112 |       0.8431 |      1.0000e-06 |
|      41 |         450 |       00:03:43 |       90.00% |       66.67% |       0.4365 |       0.8782 |      1.0000e-07 |
|      46 |         500 |       00:04:08 |       90.00% |       71.43% |       0.3747 |       0.8416 |      1.0000e-07 |
|      50 |         550 |       00:04:33 |      100.00% |       71.43% |       0.1628 |       0.8297 |      1.0000e-07 |
|      55 |         600 |       00:04:58 |      100.00% |       66.67% |       0.2774 |       0.8936 |      1.0000e-08 |
|      60 |         650 |       00:05:23 |      100.00% |       71.43% |       0.2243 |       0.8297 |      1.0000e-08 |
|      64 |         700 |       00:05:47 |       90.00% |       71.43% |       0.3181 |       1.0418 |      1.0000e-09 |
|      69 |         750 |       00:06:13 |      100.00% |       66.67% |       0.1889 |       0.8936 |      1.0000e-09 |
|      73 |         800 |       00:06:38 |       90.00% |       66.67% |       0.3222 |       1.0058 |      1.0000e-10 |
|      78 |         850 |       00:07:02 |      100.00% |       71.43% |       0.1184 |       1.0555 |      1.0000e-10 |
|      82 |         900 |       00:07:27 |      100.00% |       71.43% |       0.2371 |       0.8815 |      1.0000e-11 |
|      87 |         950 |       00:07:52 |       90.00% |       71.43% |       0.2504 |       0.8525 |      1.0000e-11 |
|      91 |        1000 |       00:08:17 |      100.00% |       76.19% |       0.2030 |       0.8518 |      1.0000e-12 |
|      96 |        1050 |       00:08:41 |       90.00% |       71.43% |       0.2207 |       1.0055 |      1.0000e-12 |
|     100 |        1100 |       00:09:06 |       90.00% |       66.67% |       0.2141 |       0.9921 |      1.0000e-12 |
|======================================================================================================================|
