Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       20.00% |       19.05% |       1.7787 |       1.7726 |          0.0010 |
|       5 |          50 |       00:00:24 |       30.00% |       23.81% |       1.4973 |       1.6674 |          0.0010 |
|      10 |         100 |       00:00:48 |       70.00% |       23.81% |       1.3931 |       1.6282 |          0.0010 |
|      14 |         150 |       00:01:11 |       60.00% |       19.05% |       1.2189 |       1.6785 |          0.0001 |
|      19 |         200 |       00:01:35 |       70.00% |       19.05% |       1.1216 |       1.7424 |          0.0001 |
|      23 |         250 |       00:01:59 |       60.00% |       19.05% |       0.9711 |       1.6317 |      1.0000e-05 |
|      28 |         300 |       00:02:21 |       50.00% |       19.05% |       1.2855 |       1.5873 |      1.0000e-05 |
|      32 |         350 |       00:02:45 |       50.00% |       19.05% |       1.2388 |       1.6457 |      1.0000e-06 |
|      37 |         400 |       00:03:09 |       50.00% |       23.81% |       1.1586 |       1.5074 |      1.0000e-06 |
|      41 |         450 |       00:03:32 |       30.00% |       19.05% |       1.2722 |       1.5872 |      1.0000e-07 |
|      46 |         500 |       00:03:56 |       40.00% |       19.05% |       1.3069 |       1.5126 |      1.0000e-07 |
|      50 |         550 |       00:04:20 |       60.00% |       19.05% |       0.9932 |       1.6756 |      1.0000e-07 |
|      55 |         600 |       00:04:44 |       50.00% |       14.29% |       1.2445 |       1.5827 |      1.0000e-08 |
|      60 |         650 |       00:05:07 |       60.00% |       14.29% |       1.2237 |       1.6358 |      1.0000e-08 |
|      64 |         700 |       00:05:31 |       40.00% |       19.05% |       1.6629 |       1.6205 |      1.0000e-09 |
|      69 |         750 |       00:05:55 |       40.00% |       19.05% |       1.2212 |       1.6756 |      1.0000e-09 |
|      73 |         800 |       00:06:19 |       30.00% |       19.05% |       1.6196 |       1.4973 |      1.0000e-10 |
|      78 |         850 |       00:06:43 |       40.00% |       19.05% |       1.5000 |       1.6533 |      1.0000e-10 |
|      82 |         900 |       00:07:06 |       50.00% |       19.05% |       1.1850 |       1.6618 |      1.0000e-11 |
|      87 |         950 |       00:07:30 |       40.00% |       23.81% |       1.1409 |       1.4965 |      1.0000e-11 |
|      91 |        1000 |       00:07:55 |       20.00% |       19.05% |       1.3380 |       1.7220 |      1.0000e-12 |
|      96 |        1050 |       00:08:19 |       60.00% |       19.05% |       1.2530 |       1.6093 |      1.0000e-12 |
|     100 |        1100 |       00:08:43 |       70.00% |       19.05% |       1.1462 |       1.6334 |      1.0000e-12 |
|======================================================================================================================|
