Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       40.00% |       38.10% |       1.7403 |       1.7345 |          0.0010 |
|       5 |          50 |       00:00:25 |       50.00% |       52.38% |       1.0116 |       1.4807 |          0.0010 |
|      10 |         100 |       00:00:49 |       60.00% |       47.62% |       1.0707 |       1.5257 |          0.0010 |
|      14 |         150 |       00:01:12 |       60.00% |       52.38% |       0.9017 |       1.4809 |          0.0001 |
|      19 |         200 |       00:01:36 |       90.00% |       57.14% |       0.3872 |       1.4203 |          0.0001 |
|      23 |         250 |       00:02:00 |       90.00% |       57.14% |       0.3748 |       1.4401 |      1.0000e-05 |
|      28 |         300 |       00:02:24 |       80.00% |       57.14% |       0.4241 |       1.3342 |      1.0000e-05 |
|      32 |         350 |       00:02:48 |       80.00% |       57.14% |       0.3882 |       1.5349 |      1.0000e-06 |
|      37 |         400 |       00:03:12 |       80.00% |       52.38% |       0.6044 |       1.4850 |      1.0000e-06 |
|      41 |         450 |       00:03:36 |       90.00% |       57.14% |       0.3266 |       1.4447 |      1.0000e-07 |
|      46 |         500 |       00:04:00 |       90.00% |       57.14% |       0.3549 |       1.4739 |      1.0000e-07 |
|      50 |         550 |       00:04:25 |       80.00% |       57.14% |       0.6351 |       1.6018 |      1.0000e-07 |
|      55 |         600 |       00:04:49 |       90.00% |       57.14% |       0.4537 |       1.5070 |      1.0000e-08 |
|      60 |         650 |       00:05:12 |       90.00% |       57.14% |       0.3198 |       1.4519 |      1.0000e-08 |
|      64 |         700 |       00:05:36 |       90.00% |       57.14% |       0.3978 |       1.4665 |      1.0000e-09 |
|      69 |         750 |       00:06:01 |       90.00% |       57.14% |       0.3999 |       1.6094 |      1.0000e-09 |
|      73 |         800 |       00:06:25 |       80.00% |       57.14% |       0.2661 |       1.4592 |      1.0000e-10 |
|      78 |         850 |       00:06:49 |       90.00% |       57.14% |       0.2476 |       1.3995 |      1.0000e-10 |
|      82 |         900 |       00:07:13 |       90.00% |       52.38% |       0.3495 |       1.5787 |      1.0000e-11 |
|      87 |         950 |       00:07:37 |      100.00% |       57.14% |       0.2311 |       1.4686 |      1.0000e-11 |
|      91 |        1000 |       00:08:01 |       90.00% |       57.14% |       0.3733 |       1.4592 |      1.0000e-12 |
|      96 |        1050 |       00:08:26 |       90.00% |       57.14% |       0.2579 |       1.4665 |      1.0000e-12 |
|     100 |        1100 |       00:08:49 |       80.00% |       57.14% |       0.6073 |       1.5639 |      1.0000e-12 |
|======================================================================================================================|
