Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.1037 |       2.0769 |          0.0010 |
|       5 |          18 |       00:00:02 |       55.56% |        0.00% |       1.5565 |       2.3334 |          0.0010 |
|       9 |          36 |       00:00:04 |       55.56% |        0.00% |       1.3199 |       2.5719 |          0.0010 |
|      13 |          50 |       00:00:05 |       44.44% |              |       1.3526 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       22.22% |       25.00% |       1.7060 |       2.1002 |          0.0001 |
|      18 |          72 |       00:00:07 |       66.67% |       25.00% |       1.1005 |       2.1191 |          0.0001 |
|      23 |          90 |       00:00:09 |       55.56% |       25.00% |       1.2985 |       2.0479 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |       66.67% |              |       1.0546 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       11.11% |       25.00% |       1.9544 |       2.0808 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       33.33% |       25.00% |       1.5943 |       2.0806 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |       44.44% |       25.00% |       1.4420 |       2.0781 |      1.0000e-06 |
|      38 |         150 |       00:00:15 |       55.56% |              |       1.1750 |              |      1.0000e-06 |
|      41 |         162 |       00:00:16 |       44.44% |       25.00% |       1.3508 |       2.0752 |      1.0000e-07 |
|      45 |         180 |       00:00:18 |       33.33% |       25.00% |       2.1171 |       2.0751 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |       22.22% |       25.00% |       1.6543 |       2.0752 |      1.0000e-07 |
|      50 |         200 |       00:00:20 |       44.44% |              |       1.4094 |              |      1.0000e-07 |
|      54 |         216 |       00:00:21 |       66.67% |       25.00% |       1.0084 |       2.0752 |      1.0000e-08 |
|      59 |         234 |       00:00:23 |       33.33% |       25.00% |       1.3866 |       2.0752 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |       44.44% |              |       1.5842 |              |      1.0000e-09 |
|      63 |         252 |       00:00:25 |       55.56% |       25.00% |       1.0897 |       2.0752 |      1.0000e-09 |
|      68 |         270 |       00:00:26 |       44.44% |       25.00% |       1.2842 |       2.0752 |      1.0000e-09 |
|      72 |         288 |       00:00:28 |       44.44% |       25.00% |       1.2918 |       2.0752 |      1.0000e-10 |
|      75 |         300 |       00:00:29 |       33.33% |              |       1.2927 |              |      1.0000e-10 |
|      77 |         306 |       00:00:30 |       44.44% |       25.00% |       1.2041 |       2.0752 |      1.0000e-10 |
|      81 |         324 |       00:00:32 |       66.67% |       25.00% |       0.9583 |       2.0752 |      1.0000e-11 |
|      86 |         342 |       00:00:34 |       55.56% |       25.00% |       1.2343 |       2.0752 |      1.0000e-11 |
|      88 |         350 |       00:00:34 |       22.22% |              |       1.8866 |              |      1.0000e-11 |
|      90 |         360 |       00:00:35 |       66.67% |       25.00% |       1.0946 |       2.0752 |      1.0000e-11 |
|      95 |         378 |       00:00:37 |       44.44% |       25.00% |       1.5024 |       2.0752 |      1.0000e-12 |
|      99 |         396 |       00:00:39 |       66.67% |       25.00% |       1.2756 |       2.0752 |      1.0000e-12 |
|     100 |         400 |       00:00:39 |       33.33% |       25.00% |       1.3221 |       2.0752 |      1.0000e-12 |
|======================================================================================================================|
