Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       44.44% |       25.00% |       2.0228 |       1.9969 |          0.0010 |
|       5 |          18 |       00:00:02 |       22.22% |        0.00% |       2.4160 |       3.0817 |          0.0010 |
|       9 |          36 |       00:00:04 |       44.44% |       50.00% |       1.4485 |       1.8321 |          0.0010 |
|      13 |          50 |       00:00:05 |       44.44% |              |       1.3739 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       44.44% |       25.00% |       1.4498 |       2.0186 |          0.0001 |
|      18 |          72 |       00:00:07 |       66.67% |       50.00% |       1.1493 |       1.9668 |          0.0001 |
|      23 |          90 |       00:00:09 |       55.56% |       25.00% |       1.2722 |       2.0115 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |       66.67% |              |       1.1453 |              |      1.0000e-05 |
|      27 |         108 |       00:00:11 |       44.44% |       25.00% |       1.1456 |       1.9708 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       33.33% |       25.00% |       1.3560 |       1.9773 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |       22.22% |       25.00% |       2.3944 |       1.9795 |      1.0000e-06 |
|      38 |         150 |       00:00:15 |       55.56% |              |       1.2018 |              |      1.0000e-06 |
|      41 |         162 |       00:00:16 |       77.78% |       25.00% |       0.7952 |       1.9780 |      1.0000e-07 |
|      45 |         180 |       00:00:18 |       33.33% |       25.00% |       1.2240 |       1.9783 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |       44.44% |       25.00% |       1.4065 |       1.9786 |      1.0000e-07 |
|      50 |         200 |       00:00:20 |       44.44% |              |       1.1918 |              |      1.0000e-07 |
|      54 |         216 |       00:00:21 |       44.44% |       25.00% |       1.4568 |       1.9787 |      1.0000e-08 |
|      59 |         234 |       00:00:23 |       33.33% |       25.00% |       1.6705 |       1.9787 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |       77.78% |              |       0.8814 |              |      1.0000e-09 |
|      63 |         252 |       00:00:25 |       44.44% |       25.00% |       1.2776 |       1.9787 |      1.0000e-09 |
|      68 |         270 |       00:00:26 |       66.67% |       25.00% |       1.0618 |       1.9787 |      1.0000e-09 |
|      72 |         288 |       00:00:28 |       44.44% |       25.00% |       1.2995 |       1.9787 |      1.0000e-10 |
|      75 |         300 |       00:00:29 |       66.67% |              |       1.0946 |              |      1.0000e-10 |
|      77 |         306 |       00:00:30 |       55.56% |       25.00% |       1.7193 |       1.9787 |      1.0000e-10 |
|      81 |         324 |       00:00:32 |       66.67% |       25.00% |       1.1113 |       1.9787 |      1.0000e-11 |
|      86 |         342 |       00:00:33 |       44.44% |       25.00% |       1.1412 |       1.9787 |      1.0000e-11 |
|      88 |         350 |       00:00:34 |       33.33% |              |       2.4418 |              |      1.0000e-11 |
|      90 |         360 |       00:00:35 |       33.33% |       25.00% |       1.1245 |       1.9787 |      1.0000e-11 |
|      95 |         378 |       00:00:37 |       55.56% |       25.00% |       0.9320 |       1.9787 |      1.0000e-12 |
|      99 |         396 |       00:00:39 |       77.78% |       25.00% |       0.9152 |       1.9787 |      1.0000e-12 |
|     100 |         400 |       00:00:39 |       77.78% |       25.00% |       0.7338 |       1.9787 |      1.0000e-12 |
|======================================================================================================================|
