Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |        0.00% |       2.1204 |       2.2697 |          0.0010 |
|       5 |          18 |       00:00:02 |       44.44% |        0.00% |       1.6433 |       2.1602 |          0.0010 |
|       9 |          36 |       00:00:03 |       44.44% |       25.00% |       1.4062 |       1.9285 |          0.0010 |
|      13 |          50 |       00:00:05 |       66.67% |              |       1.0089 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       66.67% |       25.00% |       1.1942 |       1.7915 |          0.0001 |
|      18 |          72 |       00:00:07 |       55.56% |       25.00% |       1.2225 |       1.6124 |          0.0001 |
|      23 |          90 |       00:00:08 |       55.56% |       25.00% |       1.0673 |       1.6219 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       44.44% |              |       0.9338 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       66.67% |       25.00% |       1.1741 |       1.6238 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       44.44% |       25.00% |       1.4867 |       1.6180 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       88.89% |       25.00% |       0.9064 |       1.6184 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       66.67% |              |       0.9911 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       55.56% |       25.00% |       0.9594 |       1.6184 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |       66.67% |       25.00% |       0.9518 |       1.6183 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |       66.67% |       25.00% |       0.8529 |       1.6182 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |       66.67% |              |       0.9625 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |       55.56% |       25.00% |       1.1033 |       1.6182 |      1.0000e-08 |
|      59 |         234 |       00:00:22 |       55.56% |       25.00% |       0.9443 |       1.6182 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |       55.56% |              |       1.0295 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |       66.67% |       25.00% |       1.2393 |       1.6182 |      1.0000e-09 |
|      68 |         270 |       00:00:25 |       77.78% |       25.00% |       0.7925 |       1.6182 |      1.0000e-09 |
|      72 |         288 |       00:00:27 |       66.67% |       25.00% |       0.9963 |       1.6182 |      1.0000e-10 |
|      75 |         300 |       00:00:28 |       66.67% |              |       1.0707 |              |      1.0000e-10 |
|      77 |         306 |       00:00:29 |       44.44% |       25.00% |       1.1829 |       1.6182 |      1.0000e-10 |
|      81 |         324 |       00:00:31 |       88.89% |       25.00% |       0.9201 |       1.6182 |      1.0000e-11 |
|      86 |         342 |       00:00:32 |       77.78% |       25.00% |       0.9051 |       1.6182 |      1.0000e-11 |
|      88 |         350 |       00:00:33 |       44.44% |              |       0.9869 |              |      1.0000e-11 |
|      90 |         360 |       00:00:34 |       77.78% |       25.00% |       0.9199 |       1.6182 |      1.0000e-11 |
|      95 |         378 |       00:00:36 |       66.67% |       25.00% |       1.0225 |       1.6182 |      1.0000e-12 |
|      99 |         396 |       00:00:37 |       44.44% |       25.00% |       1.1286 |       1.6182 |      1.0000e-12 |
|     100 |         400 |       00:00:38 |       55.56% |       25.00% |       1.0314 |       1.6182 |      1.0000e-12 |
|======================================================================================================================|
