Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.0803 |       2.1084 |          0.0010 |
|       5 |          18 |       00:00:02 |       55.56% |       25.00% |       1.7386 |       1.8799 |          0.0010 |
|       9 |          36 |       00:00:04 |       22.22% |       25.00% |       1.5302 |       1.7958 |          0.0010 |
|      13 |          50 |       00:00:05 |       44.44% |              |       1.3566 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       33.33% |       50.00% |       1.3681 |       1.6572 |          0.0001 |
|      18 |          72 |       00:00:07 |       44.44% |       50.00% |       1.4347 |       1.6316 |          0.0001 |
|      23 |          90 |       00:00:09 |       44.44% |       25.00% |       1.7141 |       1.6520 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       44.44% |              |       1.3604 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       66.67% |       50.00% |       0.9491 |       1.6326 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       44.44% |       50.00% |       1.4348 |       1.6199 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |       33.33% |       50.00% |       1.6615 |       1.6193 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       33.33% |              |       1.7516 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       22.22% |       50.00% |       1.8286 |       1.6188 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |       44.44% |       50.00% |       1.5994 |       1.6189 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |       66.67% |       50.00% |       0.8816 |       1.6188 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |       33.33% |              |       1.6962 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |       55.56% |       50.00% |       1.0781 |       1.6188 |      1.0000e-08 |
|      59 |         234 |       00:00:22 |       33.33% |       50.00% |       1.3931 |       1.6188 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |       22.22% |              |       1.4468 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |       44.44% |       50.00% |       1.2274 |       1.6188 |      1.0000e-09 |
|      68 |         270 |       00:00:25 |       44.44% |       50.00% |       1.3287 |       1.6188 |      1.0000e-09 |
|      72 |         288 |       00:00:27 |       44.44% |       50.00% |       1.4013 |       1.6188 |      1.0000e-10 |
|      75 |         300 |       00:00:28 |       33.33% |              |       1.5584 |              |      1.0000e-10 |
|      77 |         306 |       00:00:29 |       66.67% |       50.00% |       1.1169 |       1.6188 |      1.0000e-10 |
|      81 |         324 |       00:00:30 |       44.44% |       50.00% |       1.3620 |       1.6188 |      1.0000e-11 |
|      86 |         342 |       00:00:32 |       44.44% |       50.00% |       2.1213 |       1.6188 |      1.0000e-11 |
|      88 |         350 |       00:00:33 |       55.56% |              |       1.3802 |              |      1.0000e-11 |
|      90 |         360 |       00:00:34 |       55.56% |       50.00% |       1.1218 |       1.6188 |      1.0000e-11 |
|      95 |         378 |       00:00:36 |       55.56% |       50.00% |       1.4003 |       1.6188 |      1.0000e-12 |
|      99 |         396 |       00:00:37 |       55.56% |       50.00% |       1.3777 |       1.6188 |      1.0000e-12 |
|     100 |         400 |       00:00:38 |       22.22% |       50.00% |       1.5821 |       1.6188 |      1.0000e-12 |
|======================================================================================================================|
