Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.0941 |       2.1236 |          0.0010 |
|       5 |          18 |       00:00:02 |       22.22% |        0.00% |       1.7890 |       2.3807 |          0.0010 |
|       9 |          36 |       00:00:03 |       55.56% |        0.00% |       1.2590 |       2.6794 |          0.0010 |
|      13 |          50 |       00:00:05 |       44.44% |              |       1.3754 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       22.22% |        0.00% |       2.0553 |       2.7301 |          0.0001 |
|      18 |          72 |       00:00:07 |       55.56% |        0.00% |       1.2983 |       2.8676 |          0.0001 |
|      23 |          90 |       00:00:09 |       66.67% |        0.00% |       0.9935 |       2.9090 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       77.78% |              |       1.1549 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       88.89% |        0.00% |       0.8201 |       2.8669 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       55.56% |        0.00% |       1.2198 |       2.8545 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |       55.56% |        0.00% |       1.3282 |       2.8549 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       44.44% |              |       1.5060 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       44.44% |        0.00% |       1.2590 |       2.8550 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |       66.67% |        0.00% |       1.1079 |       2.8549 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |       66.67% |        0.00% |       1.1876 |       2.8549 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |       55.56% |              |       1.1509 |              |      1.0000e-07 |
|      54 |         216 |       00:00:21 |       33.33% |        0.00% |       1.5350 |       2.8549 |      1.0000e-08 |
|      59 |         234 |       00:00:22 |       66.67% |        0.00% |       1.2415 |       2.8548 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |       33.33% |              |       1.6351 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |       66.67% |        0.00% |       1.0845 |       2.8548 |      1.0000e-09 |
|      68 |         270 |       00:00:26 |       55.56% |        0.00% |       1.0533 |       2.8548 |      1.0000e-09 |
|      72 |         288 |       00:00:28 |       22.22% |        0.00% |       1.7756 |       2.8548 |      1.0000e-10 |
|      75 |         300 |       00:00:29 |       44.44% |              |       1.3038 |              |      1.0000e-10 |
|      77 |         306 |       00:00:29 |       66.67% |        0.00% |       1.1594 |       2.8548 |      1.0000e-10 |
|      81 |         324 |       00:00:31 |       55.56% |        0.00% |       1.2660 |       2.8548 |      1.0000e-11 |
|      86 |         342 |       00:00:33 |       44.44% |        0.00% |       1.3163 |       2.8548 |      1.0000e-11 |
|      88 |         350 |       00:00:34 |       77.78% |              |       0.9383 |              |      1.0000e-11 |
|      90 |         360 |       00:00:35 |       22.22% |        0.00% |       1.5663 |       2.8548 |      1.0000e-11 |
|      95 |         378 |       00:00:36 |       33.33% |        0.00% |       1.4933 |       2.8548 |      1.0000e-12 |
|      99 |         396 |       00:00:38 |       55.56% |        0.00% |       1.1085 |       2.8548 |      1.0000e-12 |
|     100 |         400 |       00:00:39 |       77.78% |        0.00% |       1.0227 |       2.8548 |      1.0000e-12 |
|======================================================================================================================|
