Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |        0.00% |       2.0483 |       2.1045 |          0.0010 |
|       5 |          18 |       00:00:02 |       33.33% |       25.00% |       1.5002 |       1.6520 |          0.0010 |
|       9 |          36 |       00:00:04 |       33.33% |       75.00% |       1.5106 |       1.2099 |          0.0010 |
|      13 |          50 |       00:00:05 |       44.44% |              |       1.3564 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       33.33% |       75.00% |       1.3514 |       1.0927 |          0.0001 |
|      18 |          72 |       00:00:07 |       66.67% |       75.00% |       1.0132 |       1.0268 |          0.0001 |
|      23 |          90 |       00:00:09 |       55.56% |       75.00% |       1.4124 |       1.0080 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |       33.33% |              |       1.3120 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       77.78% |       75.00% |       0.8075 |       1.0151 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |      100.00% |       75.00% |       0.5581 |       1.0186 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |       66.67% |       75.00% |       1.0383 |       1.0170 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       44.44% |              |       1.1665 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       66.67% |       75.00% |       1.1568 |       1.0166 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |       88.89% |       75.00% |       0.8159 |       1.0166 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |       33.33% |       75.00% |       1.8976 |       1.0165 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |       55.56% |              |       1.0760 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |       66.67% |       75.00% |       1.1818 |       1.0165 |      1.0000e-08 |
|      59 |         234 |       00:00:22 |       77.78% |       75.00% |       0.9649 |       1.0165 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |       77.78% |              |       0.9371 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |       55.56% |       75.00% |       1.2211 |       1.0165 |      1.0000e-09 |
|      68 |         270 |       00:00:25 |       88.89% |       75.00% |       0.7694 |       1.0165 |      1.0000e-09 |
|      72 |         288 |       00:00:27 |       88.89% |       75.00% |       0.7523 |       1.0165 |      1.0000e-10 |
|      75 |         300 |       00:00:28 |       55.56% |              |       1.1683 |              |      1.0000e-10 |
|      77 |         306 |       00:00:29 |       55.56% |       75.00% |       1.1472 |       1.0165 |      1.0000e-10 |
|      81 |         324 |       00:00:30 |       77.78% |       75.00% |       0.8922 |       1.0165 |      1.0000e-11 |
|      86 |         342 |       00:00:32 |       88.89% |       75.00% |       0.8747 |       1.0165 |      1.0000e-11 |
|      88 |         350 |       00:00:33 |       55.56% |              |       1.2597 |              |      1.0000e-11 |
|      90 |         360 |       00:00:34 |       33.33% |       75.00% |       1.3182 |       1.0165 |      1.0000e-11 |
|      95 |         378 |       00:00:36 |       77.78% |       75.00% |       1.2457 |       1.0165 |      1.0000e-12 |
|      99 |         396 |       00:00:37 |       77.78% |       75.00% |       0.9067 |       1.0165 |      1.0000e-12 |
|     100 |         400 |       00:00:38 |       66.67% |       75.00% |       0.9626 |       1.0165 |      1.0000e-12 |
|======================================================================================================================|
