Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.2121 |       2.1856 |          0.0010 |
|       5 |          18 |       00:00:02 |       66.67% |       50.00% |       1.5233 |       1.5643 |          0.0010 |
|       9 |          36 |       00:00:04 |       66.67% |       50.00% |       1.2112 |       0.9846 |          0.0010 |
|      13 |          50 |       00:00:06 |       88.89% |              |       0.6575 |              |          0.0001 |
|      14 |          54 |       00:00:06 |       77.78% |       75.00% |       0.6197 |       0.7631 |          0.0001 |
|      18 |          72 |       00:00:08 |       88.89% |       75.00% |       0.5334 |       0.6779 |          0.0001 |
|      23 |          90 |       00:00:10 |      100.00% |       75.00% |       0.3905 |       0.6160 |      1.0000e-05 |
|      25 |         100 |       00:00:11 |      100.00% |              |       0.2815 |              |      1.0000e-05 |
|      27 |         108 |       00:00:12 |       77.78% |       75.00% |       0.3965 |       0.6010 |      1.0000e-05 |
|      32 |         126 |       00:00:14 |      100.00% |       75.00% |       0.3334 |       0.5942 |      1.0000e-06 |
|      36 |         144 |       00:00:15 |       88.89% |       75.00% |       0.5786 |       0.5925 |      1.0000e-06 |
|      38 |         150 |       00:00:16 |      100.00% |              |       0.5110 |              |      1.0000e-06 |
|      41 |         162 |       00:00:17 |       88.89% |       75.00% |       0.5219 |       0.5912 |      1.0000e-07 |
|      45 |         180 |       00:00:19 |      100.00% |      100.00% |       0.3327 |       0.5911 |      1.0000e-07 |
|      50 |         198 |       00:00:21 |      100.00% |      100.00% |       0.4119 |       0.5910 |      1.0000e-07 |
|      50 |         200 |       00:00:21 |       77.78% |              |       0.6904 |              |      1.0000e-07 |
|      54 |         216 |       00:00:23 |      100.00% |      100.00% |       0.3152 |       0.5910 |      1.0000e-08 |
|      59 |         234 |       00:00:25 |       88.89% |      100.00% |       0.4077 |       0.5909 |      1.0000e-08 |
|      63 |         250 |       00:00:26 |      100.00% |              |       0.3369 |              |      1.0000e-09 |
|      63 |         252 |       00:00:26 |       88.89% |      100.00% |       0.3366 |       0.5909 |      1.0000e-09 |
|      68 |         270 |       00:00:28 |      100.00% |      100.00% |       0.2624 |       0.5909 |      1.0000e-09 |
|      72 |         288 |       00:00:30 |      100.00% |      100.00% |       0.4151 |       0.5909 |      1.0000e-10 |
|      75 |         300 |       00:00:31 |       88.89% |              |       0.3848 |              |      1.0000e-10 |
|      77 |         306 |       00:00:32 |       77.78% |      100.00% |       0.5456 |       0.5909 |      1.0000e-10 |
|      81 |         324 |       00:00:34 |      100.00% |      100.00% |       0.3267 |       0.5909 |      1.0000e-11 |
|      86 |         342 |       00:00:35 |       88.89% |      100.00% |       0.4225 |       0.5909 |      1.0000e-11 |
|      88 |         350 |       00:00:36 |      100.00% |              |       0.5005 |              |      1.0000e-11 |
|      90 |         360 |       00:00:37 |      100.00% |      100.00% |       0.2417 |       0.5909 |      1.0000e-11 |
|      95 |         378 |       00:00:39 |      100.00% |      100.00% |       0.3674 |       0.5909 |      1.0000e-12 |
|      99 |         396 |       00:00:41 |       88.89% |      100.00% |       0.5036 |       0.5909 |      1.0000e-12 |
|     100 |         400 |       00:00:41 |      100.00% |      100.00% |       0.3131 |       0.5909 |      1.0000e-12 |
|======================================================================================================================|
