Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |        0.00% |       2.0482 |       2.1077 |          0.0010 |
|       5 |          18 |       00:00:02 |       44.44% |        0.00% |       1.6836 |       3.0262 |          0.0010 |
|       9 |          36 |       00:00:04 |       44.44% |       25.00% |       1.3028 |       2.5845 |          0.0010 |
|      13 |          50 |       00:00:05 |       66.67% |              |       1.2665 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       55.56% |       25.00% |       1.1254 |       2.9231 |          0.0001 |
|      18 |          72 |       00:00:07 |       66.67% |       25.00% |       1.1473 |       2.9493 |          0.0001 |
|      23 |          90 |       00:00:09 |       66.67% |       25.00% |       0.8898 |       2.9516 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |       55.56% |              |       1.1595 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       77.78% |       25.00% |       0.8244 |       2.9387 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       77.78% |       25.00% |       1.1343 |       2.9411 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |       66.67% |       25.00% |       1.0110 |       2.9420 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       66.67% |              |       1.0103 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       66.67% |       25.00% |       0.7434 |       2.9417 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |      100.00% |       25.00% |       0.8330 |       2.9417 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |       66.67% |       25.00% |       0.9936 |       2.9417 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |       66.67% |              |       1.2387 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |       55.56% |       25.00% |       1.4696 |       2.9417 |      1.0000e-08 |
|      59 |         234 |       00:00:22 |       55.56% |       25.00% |       1.0183 |       2.9417 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |       66.67% |              |       1.2597 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |       55.56% |       25.00% |       0.9828 |       2.9417 |      1.0000e-09 |
|      68 |         270 |       00:00:26 |       77.78% |       25.00% |       0.8019 |       2.9417 |      1.0000e-09 |
|      72 |         288 |       00:00:27 |       77.78% |       25.00% |       1.1744 |       2.9417 |      1.0000e-10 |
|      75 |         300 |       00:00:28 |       66.67% |              |       1.0540 |              |      1.0000e-10 |
|      77 |         306 |       00:00:29 |       77.78% |       25.00% |       0.7326 |       2.9417 |      1.0000e-10 |
|      81 |         324 |       00:00:31 |       77.78% |       25.00% |       1.1990 |       2.9417 |      1.0000e-11 |
|      86 |         342 |       00:00:32 |       55.56% |       25.00% |       0.9700 |       2.9417 |      1.0000e-11 |
|      88 |         350 |       00:00:33 |       44.44% |              |       1.1983 |              |      1.0000e-11 |
|      90 |         360 |       00:00:34 |       88.89% |       25.00% |       0.8677 |       2.9417 |      1.0000e-11 |
|      95 |         378 |       00:00:36 |       66.67% |       25.00% |       1.0835 |       2.9417 |      1.0000e-12 |
|      99 |         396 |       00:00:37 |       66.67% |       25.00% |       0.8984 |       2.9417 |      1.0000e-12 |
|     100 |         400 |       00:00:38 |       66.67% |       25.00% |       1.2337 |       2.9417 |      1.0000e-12 |
|======================================================================================================================|
