Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |        0.00% |       2.0914 |       2.1382 |          0.0010 |
|       5 |          18 |       00:00:02 |       11.11% |       25.00% |       3.1561 |       1.7609 |          0.0010 |
|       9 |          36 |       00:00:03 |       55.56% |       25.00% |       1.2561 |       1.6308 |          0.0010 |
|      13 |          50 |       00:00:05 |       55.56% |              |       1.2221 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       55.56% |       25.00% |       1.2214 |       1.5723 |          0.0001 |
|      18 |          72 |       00:00:07 |       55.56% |       50.00% |       1.1785 |       1.5124 |          0.0001 |
|      23 |          90 |       00:00:08 |       55.56% |       50.00% |       1.1251 |       1.5048 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       55.56% |              |       1.3950 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       66.67% |       50.00% |       1.1987 |       1.5041 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       77.78% |       50.00% |       1.0579 |       1.5027 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       66.67% |       50.00% |       0.8706 |       1.5024 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       55.56% |              |       1.2081 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       88.89% |       50.00% |       0.8674 |       1.5024 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |       77.78% |       50.00% |       0.8146 |       1.5024 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |       77.78% |       50.00% |       0.9350 |       1.5025 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       33.33% |              |       1.4314 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |       66.67% |       50.00% |       1.0864 |       1.5025 |      1.0000e-08 |
|      59 |         234 |       00:00:22 |       55.56% |       50.00% |       1.1881 |       1.5025 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |       66.67% |              |       1.0478 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |        0.00% |       50.00% |       1.8679 |       1.5025 |      1.0000e-09 |
|      68 |         270 |       00:00:25 |       66.67% |       50.00% |       1.1429 |       1.5025 |      1.0000e-09 |
|      72 |         288 |       00:00:27 |       66.67% |       50.00% |       1.0924 |       1.5025 |      1.0000e-10 |
|      75 |         300 |       00:00:28 |       55.56% |              |       1.2518 |              |      1.0000e-10 |
|      77 |         306 |       00:00:28 |       77.78% |       50.00% |       0.9043 |       1.5025 |      1.0000e-10 |
|      81 |         324 |       00:00:30 |       55.56% |       50.00% |       1.1549 |       1.5025 |      1.0000e-11 |
|      86 |         342 |       00:00:32 |       66.67% |       50.00% |       1.0551 |       1.5025 |      1.0000e-11 |
|      88 |         350 |       00:00:33 |       33.33% |              |       1.3641 |              |      1.0000e-11 |
|      90 |         360 |       00:00:34 |       77.78% |       50.00% |       0.9906 |       1.5025 |      1.0000e-11 |
|      95 |         378 |       00:00:35 |       66.67% |       50.00% |       1.2061 |       1.5025 |      1.0000e-12 |
|      99 |         396 |       00:00:37 |       55.56% |       50.00% |       1.1671 |       1.5025 |      1.0000e-12 |
|     100 |         400 |       00:00:38 |       11.11% |       50.00% |       1.5289 |       1.5025 |      1.0000e-12 |
|======================================================================================================================|
