Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.1223 |       2.1072 |          0.0010 |
|       5 |          18 |       00:00:02 |       44.44% |        0.00% |       1.7077 |       2.0764 |          0.0010 |
|       9 |          36 |       00:00:04 |       44.44% |       25.00% |       1.5775 |       1.2521 |          0.0010 |
|      13 |          50 |       00:00:05 |       66.67% |              |       1.1670 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       55.56% |       50.00% |       1.1867 |       1.2273 |          0.0001 |
|      18 |          72 |       00:00:07 |       33.33% |       25.00% |       1.3775 |       1.3276 |          0.0001 |
|      23 |          90 |       00:00:09 |       66.67% |       50.00% |       1.0246 |       1.2787 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       55.56% |              |       1.0525 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       77.78% |       50.00% |       1.0712 |       1.2667 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       55.56% |       50.00% |       1.1880 |       1.2760 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |       66.67% |       50.00% |       1.1536 |       1.2776 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       55.56% |              |       1.1954 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       55.56% |       50.00% |       1.2029 |       1.2778 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |       66.67% |       50.00% |       1.2344 |       1.2779 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |       77.78% |       50.00% |       1.1169 |       1.2779 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |       66.67% |              |       1.2368 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |       44.44% |       50.00% |       1.4959 |       1.2779 |      1.0000e-08 |
|      59 |         234 |       00:00:22 |       66.67% |       50.00% |       1.2395 |       1.2779 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |       66.67% |              |       1.0238 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |       66.67% |       50.00% |       0.9002 |       1.2779 |      1.0000e-09 |
|      68 |         270 |       00:00:25 |       77.78% |       50.00% |       0.8980 |       1.2779 |      1.0000e-09 |
|      72 |         288 |       00:00:27 |       44.44% |       50.00% |       1.3278 |       1.2779 |      1.0000e-10 |
|      75 |         300 |       00:00:28 |       44.44% |              |       1.4607 |              |      1.0000e-10 |
|      77 |         306 |       00:00:29 |       88.89% |       50.00% |       1.0205 |       1.2779 |      1.0000e-10 |
|      81 |         324 |       00:00:30 |       44.44% |       50.00% |       1.6940 |       1.2779 |      1.0000e-11 |
|      86 |         342 |       00:00:32 |      100.00% |       50.00% |       0.9014 |       1.2779 |      1.0000e-11 |
|      88 |         350 |       00:00:33 |       55.56% |              |       1.1022 |              |      1.0000e-11 |
|      90 |         360 |       00:00:34 |       55.56% |       50.00% |       1.1636 |       1.2779 |      1.0000e-11 |
|      95 |         378 |       00:00:36 |       66.67% |       50.00% |       1.1337 |       1.2779 |      1.0000e-12 |
|      99 |         396 |       00:00:38 |       33.33% |       50.00% |       1.3106 |       1.2779 |      1.0000e-12 |
|     100 |         400 |       00:00:38 |       66.67% |       50.00% |       1.0523 |       1.2779 |      1.0000e-12 |
|======================================================================================================================|
