Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       60.00% |       47.62% |       0.6488 |       0.6945 |          0.0010 |
|       5 |          50 |       00:00:25 |       90.00% |       61.90% |       0.4851 |       0.6139 |          0.0010 |
|      10 |         100 |       00:00:49 |       70.00% |       61.90% |       0.5494 |       0.5857 |          0.0010 |
|      14 |         150 |       00:01:13 |       70.00% |       66.67% |       0.3723 |       0.6509 |          0.0001 |
|      19 |         200 |       00:01:38 |       90.00% |       61.90% |       0.2560 |       0.6339 |          0.0001 |
|      23 |         250 |       00:02:02 |       80.00% |       52.38% |       0.4629 |       0.8283 |      1.0000e-05 |
|      28 |         300 |       00:02:27 |       90.00% |       57.14% |       0.3308 |       0.8144 |      1.0000e-05 |
|      32 |         350 |       00:02:51 |       70.00% |       57.14% |       0.4714 |       0.8120 |      1.0000e-06 |
|      37 |         400 |       00:03:15 |       60.00% |       57.14% |       0.3941 |       0.8182 |      1.0000e-06 |
|      41 |         450 |       00:03:39 |       70.00% |       52.38% |       0.6188 |       0.8564 |      1.0000e-07 |
|      46 |         500 |       00:04:03 |       80.00% |       57.14% |       0.4119 |       0.8067 |      1.0000e-07 |
|      50 |         550 |       00:04:27 |       90.00% |       57.14% |       0.3534 |       0.8355 |      1.0000e-07 |
|      55 |         600 |       00:04:51 |      100.00% |       61.90% |       0.2526 |       0.8306 |      1.0000e-08 |
|      60 |         650 |       00:05:16 |       70.00% |       57.14% |       0.4291 |       0.8087 |      1.0000e-08 |
|      64 |         700 |       00:05:40 |       80.00% |       52.38% |       0.3681 |       0.8693 |      1.0000e-09 |
|      69 |         750 |       00:06:04 |      100.00% |       57.14% |       0.2468 |       0.8066 |      1.0000e-09 |
|      73 |         800 |       00:06:28 |      100.00% |       47.62% |       0.2427 |       0.8879 |      1.0000e-10 |
|      78 |         850 |       00:06:53 |       70.00% |       57.14% |       0.4999 |       0.7969 |      1.0000e-10 |
|      82 |         900 |       00:07:17 |       70.00% |       57.14% |       0.5568 |       0.8103 |      1.0000e-11 |
|      87 |         950 |       00:07:41 |       90.00% |       52.38% |       0.3282 |       0.8295 |      1.0000e-11 |
|      91 |        1000 |       00:08:06 |       70.00% |       57.14% |       0.4264 |       0.8583 |      1.0000e-12 |
|      96 |        1050 |       00:08:30 |       90.00% |       52.38% |       0.3498 |       0.8481 |      1.0000e-12 |
|     100 |        1100 |       00:08:54 |      100.00% |       57.14% |       0.1949 |       0.8066 |      1.0000e-12 |
|======================================================================================================================|
