Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       60.00% |       57.14% |       0.6764 |       0.6895 |          0.0010 |
|       5 |          50 |       00:00:24 |       90.00% |       71.43% |       0.3634 |       0.5793 |          0.0010 |
|      10 |         100 |       00:00:47 |       50.00% |       71.43% |       0.7346 |       0.6295 |          0.0010 |
|      14 |         150 |       00:01:11 |       70.00% |       71.43% |       0.4084 |       0.4692 |          0.0001 |
|      19 |         200 |       00:01:33 |       60.00% |       71.43% |       0.5336 |       0.4951 |          0.0001 |
|      23 |         250 |       00:01:56 |       70.00% |       66.67% |       0.5883 |       0.5030 |      1.0000e-05 |
|      28 |         300 |       00:02:19 |       70.00% |       71.43% |       0.5601 |       0.4882 |      1.0000e-05 |
|      32 |         350 |       00:02:42 |       60.00% |       71.43% |       0.7981 |       0.4653 |      1.0000e-06 |
|      37 |         400 |       00:03:05 |       90.00% |       71.43% |       0.2840 |       0.4879 |      1.0000e-06 |
|      41 |         450 |       00:03:28 |       70.00% |       71.43% |       0.4778 |       0.4853 |      1.0000e-07 |
|      46 |         500 |       00:03:51 |       70.00% |       71.43% |       0.5304 |       0.4622 |      1.0000e-07 |
|      50 |         550 |       00:04:14 |       40.00% |       71.43% |       0.8302 |       0.4891 |      1.0000e-07 |
|      55 |         600 |       00:04:38 |       70.00% |       71.43% |       0.6192 |       0.4937 |      1.0000e-08 |
|      60 |         650 |       00:05:01 |       80.00% |       71.43% |       0.5350 |       0.4622 |      1.0000e-08 |
|      64 |         700 |       00:05:24 |       60.00% |       71.43% |       0.4951 |       0.4832 |      1.0000e-09 |
|      69 |         750 |       00:05:48 |       40.00% |       71.43% |       0.6867 |       0.4709 |      1.0000e-09 |
|      73 |         800 |       00:06:12 |       90.00% |       71.43% |       0.3677 |       0.4878 |      1.0000e-10 |
|      78 |         850 |       00:06:35 |       90.00% |       66.67% |       0.4844 |       0.5251 |      1.0000e-10 |
|      82 |         900 |       00:06:58 |       80.00% |       66.67% |       0.4164 |       0.5065 |      1.0000e-11 |
|      87 |         950 |       00:07:22 |       90.00% |       71.43% |       0.3014 |       0.4853 |      1.0000e-11 |
|      91 |        1000 |       00:07:45 |       70.00% |       76.19% |       0.5395 |       0.4684 |      1.0000e-12 |
|      96 |        1050 |       00:08:09 |       70.00% |       71.43% |       0.7042 |       0.4876 |      1.0000e-12 |
|     100 |        1100 |       00:08:32 |       80.00% |       76.19% |       0.4880 |       0.4449 |      1.0000e-12 |
|======================================================================================================================|
