Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       60.00% |       33.33% |       0.6963 |       0.8358 |          0.0010 |
|       5 |          50 |       00:00:26 |       80.00% |       95.24% |       0.5373 |       0.4009 |          0.0010 |
|      10 |         100 |       00:00:51 |       80.00% |       95.24% |       0.2884 |       0.2118 |          0.0010 |
|      14 |         150 |       00:01:16 |       90.00% |       95.24% |       0.2282 |       0.1942 |          0.0001 |
|      19 |         200 |       00:01:40 |      100.00% |      100.00% |       0.1280 |       0.1040 |          0.0001 |
|      23 |         250 |       00:02:04 |      100.00% |       95.24% |       0.0338 |       0.1913 |      1.0000e-05 |
|      28 |         300 |       00:02:29 |      100.00% |       95.24% |       0.0232 |       0.1877 |      1.0000e-05 |
|      32 |         350 |       00:02:54 |      100.00% |      100.00% |       0.0243 |       0.0803 |      1.0000e-06 |
|      37 |         400 |       00:03:19 |      100.00% |       95.24% |       0.0968 |       0.1800 |      1.0000e-06 |
|      41 |         450 |       00:03:44 |       90.00% |       95.24% |       0.1132 |       0.1734 |      1.0000e-07 |
|      46 |         500 |       00:04:09 |       90.00% |      100.00% |       0.2525 |       0.1128 |      1.0000e-07 |
|      50 |         550 |       00:04:33 |      100.00% |       95.24% |       0.0521 |       0.1612 |      1.0000e-07 |
|      55 |         600 |       00:04:58 |      100.00% |      100.00% |       0.0337 |       0.0924 |      1.0000e-08 |
|      60 |         650 |       00:05:23 |      100.00% |       95.24% |       0.0441 |       0.1824 |      1.0000e-08 |
|      64 |         700 |       00:05:47 |      100.00% |       95.24% |       0.0396 |       0.2026 |      1.0000e-09 |
|      69 |         750 |       00:06:12 |      100.00% |       95.24% |       0.0714 |       0.1803 |      1.0000e-09 |
|      73 |         800 |       00:06:36 |      100.00% |      100.00% |       0.1219 |       0.1233 |      1.0000e-10 |
|      78 |         850 |       00:07:01 |      100.00% |       95.24% |       0.0479 |       0.1887 |      1.0000e-10 |
|      82 |         900 |       00:07:26 |      100.00% |      100.00% |       0.0929 |       0.0929 |      1.0000e-11 |
|      87 |         950 |       00:07:51 |       90.00% |       95.24% |       0.1830 |       0.1885 |      1.0000e-11 |
|      91 |        1000 |       00:08:15 |      100.00% |      100.00% |       0.0416 |       0.1061 |      1.0000e-12 |
|      96 |        1050 |       00:08:40 |       90.00% |       95.24% |       0.0971 |       0.2197 |      1.0000e-12 |
|     100 |        1100 |       00:09:05 |      100.00% |      100.00% |       0.0647 |       0.0920 |      1.0000e-12 |
|======================================================================================================================|
