Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       80.00% |       57.14% |       0.5658 |       0.7092 |          0.0010 |
|       5 |          50 |       00:00:26 |       90.00% |       42.86% |       0.3004 |       0.6939 |          0.0010 |
|      10 |         100 |       00:00:51 |       80.00% |       80.95% |       0.2521 |       0.4875 |          0.0010 |
|      14 |         150 |       00:01:16 |      100.00% |       80.95% |       0.0405 |       0.5139 |          0.0001 |
|      19 |         200 |       00:01:41 |      100.00% |       80.95% |       0.0734 |       0.5363 |          0.0001 |
|      23 |         250 |       00:02:06 |      100.00% |       80.95% |       0.0383 |       0.4976 |      1.0000e-05 |
|      28 |         300 |       00:02:30 |      100.00% |       80.95% |       0.0244 |       0.5156 |      1.0000e-05 |
|      32 |         350 |       00:02:55 |      100.00% |       85.71% |       0.0264 |       0.4698 |      1.0000e-06 |
|      37 |         400 |       00:03:20 |       90.00% |       76.19% |       0.1477 |       0.5503 |      1.0000e-06 |
|      41 |         450 |       00:03:45 |       90.00% |       80.95% |       0.2301 |       0.7106 |      1.0000e-07 |
|      46 |         500 |       00:04:10 |      100.00% |       85.71% |       0.0358 |       0.3702 |      1.0000e-07 |
|      50 |         550 |       00:04:35 |      100.00% |       80.95% |       0.0117 |       0.7107 |      1.0000e-07 |
|      55 |         600 |       00:05:00 |      100.00% |       80.95% |       0.0268 |       0.5262 |      1.0000e-08 |
|      60 |         650 |       00:05:24 |       90.00% |       80.95% |       0.1595 |       0.8097 |      1.0000e-08 |
|      64 |         700 |       00:05:50 |      100.00% |       80.95% |       0.0748 |       0.7108 |      1.0000e-09 |
|      69 |         750 |       00:06:14 |      100.00% |       80.95% |       0.0437 |       0.5252 |      1.0000e-09 |
|      73 |         800 |       00:06:39 |      100.00% |       80.95% |       0.0288 |       0.7252 |      1.0000e-10 |
|      78 |         850 |       00:07:04 |      100.00% |       80.95% |       0.0412 |       0.7252 |      1.0000e-10 |
|      82 |         900 |       00:07:30 |      100.00% |       80.95% |       0.0300 |       0.5252 |      1.0000e-11 |
|      87 |         950 |       00:07:55 |      100.00% |       80.95% |       0.0243 |       0.7252 |      1.0000e-11 |
|      91 |        1000 |       00:08:20 |      100.00% |       80.95% |       0.0451 |       0.5414 |      1.0000e-12 |
|      96 |        1050 |       00:08:45 |      100.00% |       80.95% |       0.0169 |       0.5269 |      1.0000e-12 |
|     100 |        1100 |       00:09:10 |      100.00% |       80.95% |       0.0556 |       0.7107 |      1.0000e-12 |
|======================================================================================================================|
