Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       40.00% |       66.67% |       0.8173 |       0.6377 |          0.0010 |
|       5 |          50 |       00:00:25 |       90.00% |       85.71% |       0.3910 |       0.4389 |          0.0010 |
|      10 |         100 |       00:00:49 |      100.00% |       85.71% |       0.1276 |       0.2688 |          0.0010 |
|      14 |         150 |       00:01:13 |      100.00% |       90.48% |       0.0751 |       0.1655 |          0.0001 |
|      19 |         200 |       00:01:37 |      100.00% |       90.48% |       0.0418 |       0.1483 |          0.0001 |
|      23 |         250 |       00:02:02 |      100.00% |       85.71% |       0.0807 |       0.2089 |      1.0000e-05 |
|      28 |         300 |       00:02:26 |      100.00% |       85.71% |       0.0237 |       0.2194 |      1.0000e-05 |
|      32 |         350 |       00:02:50 |      100.00% |       90.48% |       0.0275 |       0.1362 |      1.0000e-06 |
|      37 |         400 |       00:03:14 |      100.00% |       85.71% |       0.0352 |       0.3184 |      1.0000e-06 |
|      41 |         450 |       00:03:38 |       80.00% |       85.71% |       0.3479 |       0.3297 |      1.0000e-07 |
|      46 |         500 |       00:04:02 |      100.00% |       85.71% |       0.0193 |       0.1840 |      1.0000e-07 |
|      50 |         550 |       00:04:27 |      100.00% |       85.71% |       0.0177 |       0.1783 |      1.0000e-07 |
|      55 |         600 |       00:04:51 |      100.00% |       85.71% |       0.0836 |       0.1703 |      1.0000e-08 |
|      60 |         650 |       00:05:15 |      100.00% |       85.71% |       0.0561 |       0.1751 |      1.0000e-08 |
|      64 |         700 |       00:05:40 |      100.00% |       90.48% |       0.0362 |       0.1346 |      1.0000e-09 |
|      69 |         750 |       00:06:04 |      100.00% |       85.71% |       0.0394 |       0.1791 |      1.0000e-09 |
|      73 |         800 |       00:06:28 |      100.00% |       85.71% |       0.0391 |       0.2836 |      1.0000e-10 |
|      78 |         850 |       00:06:53 |       90.00% |       90.48% |       0.1804 |       0.1346 |      1.0000e-10 |
|      82 |         900 |       00:07:17 |       90.00% |       85.71% |       0.1631 |       0.1694 |      1.0000e-11 |
|      87 |         950 |       00:07:41 |      100.00% |       85.71% |       0.0289 |       0.1711 |      1.0000e-11 |
|      91 |        1000 |       00:08:06 |      100.00% |       85.71% |       0.0218 |       0.1932 |      1.0000e-12 |
|      96 |        1050 |       00:08:30 |      100.00% |       85.71% |       0.0458 |       0.1704 |      1.0000e-12 |
|     100 |        1100 |       00:08:55 |      100.00% |       85.71% |       0.0270 |       0.1686 |      1.0000e-12 |
|======================================================================================================================|
