Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       90.00% |       66.67% |       0.5884 |       0.7123 |          0.0010 |
|       5 |          50 |       00:00:25 |       90.00% |       76.19% |       0.3640 |       0.6155 |          0.0010 |
|      10 |         100 |       00:00:51 |      100.00% |       85.71% |       0.0855 |       0.4662 |          0.0010 |
|      14 |         150 |       00:01:15 |      100.00% |       80.95% |       0.0318 |       0.4576 |          0.0001 |
|      19 |         200 |       00:01:40 |      100.00% |       80.95% |       0.0141 |       0.5833 |          0.0001 |
|      23 |         250 |       00:02:05 |      100.00% |       90.48% |       0.0702 |       0.3900 |      1.0000e-05 |
|      28 |         300 |       00:02:29 |      100.00% |       90.48% |       0.0089 |       0.3828 |      1.0000e-05 |
|      32 |         350 |       00:02:54 |      100.00% |       80.95% |       0.0103 |       0.5745 |      1.0000e-06 |
|      37 |         400 |       00:03:19 |      100.00% |       80.95% |       0.0082 |       0.5776 |      1.0000e-06 |
|      41 |         450 |       00:03:43 |      100.00% |       80.95% |       0.0320 |       0.5765 |      1.0000e-07 |
|      46 |         500 |       00:04:08 |      100.00% |       80.95% |       0.0222 |       0.5778 |      1.0000e-07 |
|      50 |         550 |       00:04:33 |       90.00% |       80.95% |       0.1726 |       0.5774 |      1.0000e-07 |
|      55 |         600 |       00:04:58 |      100.00% |       80.95% |       0.0266 |       0.5778 |      1.0000e-08 |
|      60 |         650 |       00:05:23 |      100.00% |       80.95% |       0.0078 |       0.5777 |      1.0000e-08 |
|      64 |         700 |       00:05:48 |      100.00% |       85.71% |       0.0134 |       0.5755 |      1.0000e-09 |
|      69 |         750 |       00:06:13 |      100.00% |       80.95% |       0.0275 |       0.5783 |      1.0000e-09 |
|      73 |         800 |       00:06:38 |       90.00% |       80.95% |       0.3221 |       0.5777 |      1.0000e-10 |
|      78 |         850 |       00:07:03 |      100.00% |       80.95% |       0.0210 |       0.4658 |      1.0000e-10 |
|      82 |         900 |       00:07:28 |       90.00% |       80.95% |       0.1175 |       0.5778 |      1.0000e-11 |
|      87 |         950 |       00:07:53 |      100.00% |       80.95% |       0.0069 |       0.5778 |      1.0000e-11 |
|      91 |        1000 |       00:08:19 |      100.00% |       80.95% |       0.0143 |       0.6108 |      1.0000e-12 |
|      96 |        1050 |       00:08:43 |      100.00% |       80.95% |       0.0183 |       0.5787 |      1.0000e-12 |
|     100 |        1100 |       00:09:08 |      100.00% |       80.95% |       0.0297 |       0.6108 |      1.0000e-12 |
|======================================================================================================================|
