Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |       20.00% |       2.8590 |       2.8884 |          0.0010 |
|       6 |          22 |       00:00:08 |       45.45% |       10.00% |       2.2298 |       2.5322 |          0.0010 |
|      11 |          44 |       00:00:16 |       90.91% |       40.00% |       1.1140 |       2.1338 |          0.0001 |
|      13 |          50 |       00:00:18 |      100.00% |              |       0.7852 |              |          0.0001 |
|      17 |          66 |       00:00:23 |      100.00% |       40.00% |       0.8714 |       2.0936 |          0.0001 |
|      22 |          88 |       00:00:31 |      100.00% |       40.00% |       0.7853 |       2.0436 |      1.0000e-05 |
|      25 |         100 |       00:00:35 |      100.00% |              |       0.7114 |              |      1.0000e-05 |
|      28 |         110 |       00:00:39 |       81.82% |       40.00% |       0.7951 |       2.0388 |      1.0000e-05 |
|      33 |         132 |       00:00:47 |      100.00% |       40.00% |       0.7520 |       2.0343 |      1.0000e-06 |
|      38 |         150 |       00:00:53 |       72.73% |              |       0.8955 |              |      1.0000e-06 |
|      39 |         154 |       00:00:54 |       90.91% |       40.00% |       0.8463 |       2.0337 |      1.0000e-06 |
|      44 |         176 |       00:01:02 |      100.00% |       40.00% |       0.4894 |       2.0336 |      1.0000e-07 |
|      50 |         198 |       00:01:10 |       90.91% |       40.00% |       0.7593 |       2.0335 |      1.0000e-07 |
|      50 |         200 |       00:01:10 |      100.00% |              |       0.6646 |              |      1.0000e-07 |
|      55 |         220 |       00:01:17 |       72.73% |       40.00% |       0.7503 |       2.0335 |      1.0000e-08 |
|      61 |         242 |       00:01:25 |      100.00% |       40.00% |       0.7432 |       2.0335 |      1.0000e-09 |
|      63 |         250 |       00:01:28 |      100.00% |              |       0.6008 |              |      1.0000e-09 |
|      66 |         264 |       00:01:33 |      100.00% |       40.00% |       0.6252 |       2.0335 |      1.0000e-09 |
|      72 |         286 |       00:01:41 |      100.00% |       40.00% |       0.6877 |       2.0335 |      1.0000e-10 |
|      75 |         300 |       00:01:46 |       90.91% |              |       0.6472 |              |      1.0000e-10 |
|      77 |         308 |       00:01:49 |       90.91% |       40.00% |       0.9353 |       2.0335 |      1.0000e-10 |
|      83 |         330 |       00:01:56 |       90.91% |       40.00% |       0.6867 |       2.0335 |      1.0000e-11 |
|      88 |         350 |       00:02:03 |       81.82% |              |       0.8433 |              |      1.0000e-11 |
|      88 |         352 |       00:02:04 |      100.00% |       40.00% |       0.6781 |       2.0335 |      1.0000e-11 |
|      94 |         374 |       00:02:12 |       81.82% |       40.00% |       0.8866 |       2.0335 |      1.0000e-12 |
|      99 |         396 |       00:02:20 |       72.73% |       40.00% |       1.1703 |       2.0335 |      1.0000e-12 |
|     100 |         400 |       00:02:22 |      100.00% |       40.00% |       0.5642 |       2.0335 |      1.0000e-12 |
|======================================================================================================================|
