Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |        0.00% |       3.1497 |       3.0417 |          0.0010 |
|       6 |          22 |       00:00:08 |       54.55% |       20.00% |       1.9855 |       2.7841 |          0.0010 |
|      11 |          44 |       00:00:16 |      100.00% |       50.00% |       1.0398 |       2.0737 |          0.0001 |
|      13 |          50 |       00:00:18 |       90.91% |              |       0.8790 |              |          0.0001 |
|      17 |          66 |       00:00:23 |       72.73% |       50.00% |       0.9736 |       1.9960 |          0.0001 |
|      22 |          88 |       00:00:31 |       90.91% |       60.00% |       0.9204 |       1.9597 |      1.0000e-05 |
|      25 |         100 |       00:00:35 |      100.00% |              |       0.6360 |              |      1.0000e-05 |
|      28 |         110 |       00:00:39 |       81.82% |       60.00% |       1.2092 |       1.9530 |      1.0000e-05 |
|      33 |         132 |       00:00:47 |      100.00% |       60.00% |       0.8546 |       1.9480 |      1.0000e-06 |
|      38 |         150 |       00:00:53 |       90.91% |              |       1.0049 |              |      1.0000e-06 |
|      39 |         154 |       00:00:54 |       90.91% |       60.00% |       1.0348 |       1.9472 |      1.0000e-06 |
|      44 |         176 |       00:01:02 |       81.82% |       60.00% |       0.9490 |       1.9469 |      1.0000e-07 |
|      50 |         198 |       00:01:10 |       72.73% |       60.00% |       0.9656 |       1.9468 |      1.0000e-07 |
|      50 |         200 |       00:01:10 |       90.91% |              |       1.0323 |              |      1.0000e-07 |
|      55 |         220 |       00:01:17 |       81.82% |       60.00% |       0.9545 |       1.9468 |      1.0000e-08 |
|      61 |         242 |       00:01:25 |       90.91% |       60.00% |       1.0343 |       1.9468 |      1.0000e-09 |
|      63 |         250 |       00:01:28 |       90.91% |              |       1.1242 |              |      1.0000e-09 |
|      66 |         264 |       00:01:33 |       72.73% |       60.00% |       1.1687 |       1.9468 |      1.0000e-09 |
|      72 |         286 |       00:01:41 |       72.73% |       60.00% |       0.8658 |       1.9468 |      1.0000e-10 |
|      75 |         300 |       00:01:46 |       90.91% |              |       0.8902 |              |      1.0000e-10 |
|      77 |         308 |       00:01:49 |      100.00% |       60.00% |       1.0486 |       1.9468 |      1.0000e-10 |
|      83 |         330 |       00:01:56 |      100.00% |       60.00% |       1.0349 |       1.9468 |      1.0000e-11 |
|      88 |         350 |       00:02:03 |       81.82% |              |       0.9869 |              |      1.0000e-11 |
|      88 |         352 |       00:02:04 |       90.91% |       60.00% |       1.0290 |       1.9468 |      1.0000e-11 |
|      94 |         374 |       00:02:12 |      100.00% |       60.00% |       0.8688 |       1.9468 |      1.0000e-12 |
|      99 |         396 |       00:02:20 |       81.82% |       60.00% |       1.1124 |       1.9468 |      1.0000e-12 |
|     100 |         400 |       00:02:21 |       90.91% |       60.00% |       0.8491 |       1.9468 |      1.0000e-12 |
|======================================================================================================================|
