Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.1571 |       2.1143 |          0.0010 |
|       5 |          18 |       00:00:02 |       22.22% |       25.00% |       1.9161 |       2.5890 |          0.0010 |
|       9 |          36 |       00:00:04 |       77.78% |        0.00% |       0.7704 |       1.9791 |          0.0010 |
|      13 |          50 |       00:00:05 |      100.00% |              |       0.4598 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       88.89% |        0.00% |       0.9324 |       1.8992 |          0.0001 |
|      18 |          72 |       00:00:07 |      100.00% |       50.00% |       0.2868 |       1.5291 |          0.0001 |
|      23 |          90 |       00:00:09 |       88.89% |       50.00% |       0.5923 |       1.4833 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |       77.78% |              |       0.6396 |              |      1.0000e-05 |
|      27 |         108 |       00:00:11 |      100.00% |       50.00% |       0.2365 |       1.4689 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       77.78% |       50.00% |       0.5663 |       1.4565 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |       77.78% |       50.00% |       0.4268 |       1.4542 |      1.0000e-06 |
|      38 |         150 |       00:00:15 |       55.56% |              |       1.2165 |              |      1.0000e-06 |
|      41 |         162 |       00:00:16 |       77.78% |       50.00% |       0.7518 |       1.4530 |      1.0000e-07 |
|      45 |         180 |       00:00:18 |       88.89% |       50.00% |       0.3548 |       1.4529 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |      100.00% |       50.00% |       0.2697 |       1.4527 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |       77.78% |              |       0.6498 |              |      1.0000e-07 |
|      54 |         216 |       00:00:21 |       66.67% |       50.00% |       0.7547 |       1.4527 |      1.0000e-08 |
|      59 |         234 |       00:00:23 |       88.89% |       50.00% |       0.4480 |       1.4527 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |       77.78% |              |       0.6301 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |       88.89% |       50.00% |       0.5494 |       1.4527 |      1.0000e-09 |
|      68 |         270 |       00:00:26 |       66.67% |       50.00% |       0.6311 |       1.4527 |      1.0000e-09 |
|      72 |         288 |       00:00:28 |      100.00% |       50.00% |       0.2960 |       1.4527 |      1.0000e-10 |
|      75 |         300 |       00:00:29 |       88.89% |              |       0.4298 |              |      1.0000e-10 |
|      77 |         306 |       00:00:30 |       88.89% |       50.00% |       0.4907 |       1.4527 |      1.0000e-10 |
|      81 |         324 |       00:00:31 |      100.00% |       50.00% |       0.4742 |       1.4527 |      1.0000e-11 |
|      86 |         342 |       00:00:33 |      100.00% |       50.00% |       0.3157 |       1.4527 |      1.0000e-11 |
|      88 |         350 |       00:00:34 |       88.89% |              |       0.3494 |              |      1.0000e-11 |
|      90 |         360 |       00:00:35 |       88.89% |       50.00% |       0.4754 |       1.4527 |      1.0000e-11 |
|      95 |         378 |       00:00:37 |       77.78% |       50.00% |       0.6452 |       1.4527 |      1.0000e-12 |
|      99 |         396 |       00:00:38 |      100.00% |       50.00% |       0.4254 |       1.4527 |      1.0000e-12 |
|     100 |         400 |       00:00:39 |      100.00% |       50.00% |       0.4833 |       1.4527 |      1.0000e-12 |
|======================================================================================================================|
