Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |       50.00% |       2.0564 |       2.0311 |          0.0010 |
|       5 |          18 |       00:00:02 |       44.44% |        0.00% |       1.5906 |       2.6488 |          0.0010 |
|       9 |          36 |       00:00:04 |      100.00% |        0.00% |       0.5196 |       2.9374 |          0.0010 |
|      13 |          50 |       00:00:05 |       77.78% |              |       0.6303 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       55.56% |        0.00% |       1.1757 |       3.0484 |          0.0001 |
|      18 |          72 |       00:00:07 |      100.00% |        0.00% |       0.4490 |       3.1072 |          0.0001 |
|      23 |          90 |       00:00:09 |      100.00% |        0.00% |       0.2606 |       3.2342 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |       88.89% |              |       0.3809 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       88.89% |        0.00% |       0.4722 |       3.2356 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       77.78% |        0.00% |       0.5094 |       3.2093 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |      100.00% |        0.00% |       0.2817 |       3.2158 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       66.67% |              |       0.6668 |              |      1.0000e-06 |
|      41 |         162 |       00:00:16 |       77.78% |        0.00% |       0.6045 |       3.2168 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |      100.00% |        0.00% |       0.2052 |       3.2169 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |       66.67% |        0.00% |       0.9875 |       3.2178 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |       55.56% |              |       0.9328 |              |      1.0000e-07 |
|      54 |         216 |       00:00:21 |      100.00% |        0.00% |       0.2348 |       3.2179 |      1.0000e-08 |
|      59 |         234 |       00:00:23 |       88.89% |        0.00% |       0.5195 |       3.2179 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |       88.89% |              |       0.3944 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |       77.78% |        0.00% |       0.4918 |       3.2179 |      1.0000e-09 |
|      68 |         270 |       00:00:26 |       88.89% |        0.00% |       0.3617 |       3.2179 |      1.0000e-09 |
|      72 |         288 |       00:00:28 |       77.78% |        0.00% |       0.4415 |       3.2179 |      1.0000e-10 |
|      75 |         300 |       00:00:29 |       88.89% |              |       0.4064 |              |      1.0000e-10 |
|      77 |         306 |       00:00:29 |       77.78% |        0.00% |       0.6812 |       3.2179 |      1.0000e-10 |
|      81 |         324 |       00:00:31 |       88.89% |        0.00% |       0.3773 |       3.2179 |      1.0000e-11 |
|      86 |         342 |       00:00:33 |       77.78% |        0.00% |       0.5130 |       3.2179 |      1.0000e-11 |
|      88 |         350 |       00:00:34 |      100.00% |              |       0.1597 |              |      1.0000e-11 |
|      90 |         360 |       00:00:35 |       88.89% |        0.00% |       0.4867 |       3.2179 |      1.0000e-11 |
|      95 |         378 |       00:00:36 |       77.78% |        0.00% |       0.6773 |       3.2179 |      1.0000e-12 |
|      99 |         396 |       00:00:38 |       88.89% |        0.00% |       0.5086 |       3.2179 |      1.0000e-12 |
|     100 |         400 |       00:00:39 |       44.44% |        0.00% |       1.2504 |       3.2179 |      1.0000e-12 |
|======================================================================================================================|
