Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.1117 |       2.0821 |          0.0010 |
|       5 |          18 |       00:00:02 |       44.44% |        0.00% |       1.4867 |       2.5613 |          0.0010 |
|       9 |          36 |       00:00:03 |       22.22% |       25.00% |       2.1882 |       2.5824 |          0.0010 |
|      13 |          50 |       00:00:05 |       55.56% |              |       1.2937 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       55.56% |       25.00% |       1.0201 |       2.6638 |          0.0001 |
|      18 |          72 |       00:00:07 |       66.67% |       25.00% |       0.9357 |       2.5906 |          0.0001 |
|      23 |          90 |       00:00:08 |       55.56% |       25.00% |       1.0611 |       2.5922 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       66.67% |              |       1.0948 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       55.56% |       25.00% |       1.2549 |       2.5495 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       44.44% |       25.00% |       1.3453 |       2.5438 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       66.67% |       25.00% |       1.0128 |       2.5442 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |      100.00% |              |       0.6593 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       55.56% |       25.00% |       1.1705 |       2.5421 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |       33.33% |       25.00% |       1.2848 |       2.5418 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |       66.67% |       25.00% |       1.1051 |       2.5418 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |       66.67% |              |       1.1865 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |       66.67% |       25.00% |       1.1297 |       2.5419 |      1.0000e-08 |
|      59 |         234 |       00:00:22 |       55.56% |       25.00% |       1.1293 |       2.5419 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |       22.22% |              |       1.5043 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |       33.33% |       25.00% |       1.4185 |       2.5419 |      1.0000e-09 |
|      68 |         270 |       00:00:25 |       77.78% |       25.00% |       1.0914 |       2.5419 |      1.0000e-09 |
|      72 |         288 |       00:00:27 |       55.56% |       25.00% |       0.9747 |       2.5419 |      1.0000e-10 |
|      75 |         300 |       00:00:28 |       66.67% |              |       1.0840 |              |      1.0000e-10 |
|      77 |         306 |       00:00:28 |       55.56% |       25.00% |       1.2018 |       2.5419 |      1.0000e-10 |
|      81 |         324 |       00:00:30 |       33.33% |       25.00% |       1.4573 |       2.5419 |      1.0000e-11 |
|      86 |         342 |       00:00:32 |       66.67% |       25.00% |       0.9022 |       2.5419 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |       66.67% |              |       0.9652 |              |      1.0000e-11 |
|      90 |         360 |       00:00:33 |       55.56% |       25.00% |       1.1680 |       2.5419 |      1.0000e-11 |
|      95 |         378 |       00:00:35 |       44.44% |       25.00% |       1.2780 |       2.5419 |      1.0000e-12 |
|      99 |         396 |       00:00:37 |       55.56% |       25.00% |       1.0460 |       2.5419 |      1.0000e-12 |
|     100 |         400 |       00:00:37 |       66.67% |       25.00% |       1.0723 |       2.5419 |      1.0000e-12 |
|======================================================================================================================|
