Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.0818 |       2.1060 |          0.0010 |
|       5 |          18 |       00:00:02 |       66.67% |        0.00% |       1.5182 |       2.4382 |          0.0010 |
|       9 |          36 |       00:00:04 |       55.56% |       50.00% |       1.4775 |       1.9307 |          0.0010 |
|      13 |          50 |       00:00:05 |       77.78% |              |       1.2152 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       44.44% |       25.00% |       1.4147 |       1.9306 |          0.0001 |
|      18 |          72 |       00:00:07 |       22.22% |       25.00% |       1.3750 |       1.8689 |          0.0001 |
|      23 |          90 |       00:00:09 |       66.67% |       25.00% |       1.0172 |       1.8493 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |       11.11% |              |       2.1706 |              |      1.0000e-05 |
|      27 |         108 |       00:00:11 |       77.78% |       25.00% |       1.2797 |       1.8408 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       66.67% |       25.00% |       1.1632 |       1.8336 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |       44.44% |       25.00% |       1.1138 |       1.8327 |      1.0000e-06 |
|      38 |         150 |       00:00:15 |       22.22% |              |       1.9917 |              |      1.0000e-06 |
|      41 |         162 |       00:00:16 |       77.78% |       25.00% |       0.9610 |       1.8324 |      1.0000e-07 |
|      45 |         180 |       00:00:18 |       66.67% |       25.00% |       0.9893 |       1.8322 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |      100.00% |       25.00% |       0.7895 |       1.8322 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |       44.44% |              |       1.2943 |              |      1.0000e-07 |
|      54 |         216 |       00:00:21 |       77.78% |       25.00% |       0.9001 |       1.8322 |      1.0000e-08 |
|      59 |         234 |       00:00:23 |       55.56% |       25.00% |       1.0670 |       1.8322 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |       88.89% |              |       0.7751 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |       55.56% |       25.00% |       1.1768 |       1.8322 |      1.0000e-09 |
|      68 |         270 |       00:00:26 |       88.89% |       25.00% |       0.8305 |       1.8322 |      1.0000e-09 |
|      72 |         288 |       00:00:28 |       88.89% |       25.00% |       0.7803 |       1.8322 |      1.0000e-10 |
|      75 |         300 |       00:00:29 |       55.56% |              |       0.9627 |              |      1.0000e-10 |
|      77 |         306 |       00:00:30 |       55.56% |       25.00% |       0.9961 |       1.8322 |      1.0000e-10 |
|      81 |         324 |       00:00:32 |       66.67% |       25.00% |       1.0504 |       1.8322 |      1.0000e-11 |
|      86 |         342 |       00:00:33 |       66.67% |       25.00% |       1.1857 |       1.8322 |      1.0000e-11 |
|      88 |         350 |       00:00:34 |       77.78% |              |       0.9052 |              |      1.0000e-11 |
|      90 |         360 |       00:00:35 |       66.67% |       25.00% |       1.2049 |       1.8322 |      1.0000e-11 |
|      95 |         378 |       00:00:37 |       77.78% |       25.00% |       0.8794 |       1.8322 |      1.0000e-12 |
|      99 |         396 |       00:00:39 |       22.22% |       25.00% |       2.4289 |       1.8322 |      1.0000e-12 |
|     100 |         400 |       00:00:39 |       55.56% |       25.00% |       1.5995 |       1.8322 |      1.0000e-12 |
|======================================================================================================================|
