Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.1081 |       2.3086 |          0.0010 |
|       5 |          18 |       00:00:02 |       55.56% |        0.00% |       1.6714 |       3.0201 |          0.0010 |
|       9 |          36 |       00:00:04 |       44.44% |        0.00% |       1.1586 |       2.5773 |          0.0010 |
|      13 |          50 |       00:00:05 |      100.00% |              |       0.3564 |              |          0.0001 |
|      14 |          54 |       00:00:06 |       88.89% |       25.00% |       0.6219 |       2.4822 |          0.0001 |
|      18 |          72 |       00:00:07 |       88.89% |       25.00% |       0.5800 |       2.5197 |          0.0001 |
|      23 |          90 |       00:00:09 |      100.00% |       25.00% |       0.2336 |       2.4652 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |       88.89% |              |       0.5415 |              |      1.0000e-05 |
|      27 |         108 |       00:00:11 |       77.78% |       25.00% |       0.6550 |       2.4641 |      1.0000e-05 |
|      32 |         126 |       00:00:13 |       66.67% |       25.00% |       0.7446 |       2.4625 |      1.0000e-06 |
|      36 |         144 |       00:00:15 |       88.89% |       25.00% |       0.4510 |       2.4614 |      1.0000e-06 |
|      38 |         150 |       00:00:16 |      100.00% |              |       0.4099 |              |      1.0000e-06 |
|      41 |         162 |       00:00:17 |      100.00% |       25.00% |       0.4724 |       2.4620 |      1.0000e-07 |
|      45 |         180 |       00:00:19 |      100.00% |       25.00% |       0.3111 |       2.4621 |      1.0000e-07 |
|      50 |         198 |       00:00:20 |       88.89% |       25.00% |       0.5579 |       2.4621 |      1.0000e-07 |
|      50 |         200 |       00:00:21 |      100.00% |              |       0.1870 |              |      1.0000e-07 |
|      54 |         216 |       00:00:22 |       77.78% |       25.00% |       0.6796 |       2.4620 |      1.0000e-08 |
|      59 |         234 |       00:00:24 |       77.78% |       25.00% |       0.5836 |       2.4621 |      1.0000e-08 |
|      63 |         250 |       00:00:26 |       55.56% |              |       0.8553 |              |      1.0000e-09 |
|      63 |         252 |       00:00:26 |      100.00% |       25.00% |       0.3087 |       2.4621 |      1.0000e-09 |
|      68 |         270 |       00:00:28 |       77.78% |       25.00% |       0.4867 |       2.4621 |      1.0000e-09 |
|      72 |         288 |       00:00:29 |      100.00% |       25.00% |       0.4766 |       2.4621 |      1.0000e-10 |
|      75 |         300 |       00:00:31 |      100.00% |              |       0.4928 |              |      1.0000e-10 |
|      77 |         306 |       00:00:31 |       66.67% |       25.00% |       0.8218 |       2.4621 |      1.0000e-10 |
|      81 |         324 |       00:00:33 |       77.78% |       25.00% |       0.5492 |       2.4621 |      1.0000e-11 |
|      86 |         342 |       00:00:35 |       77.78% |       25.00% |       0.7345 |       2.4621 |      1.0000e-11 |
|      88 |         350 |       00:00:36 |      100.00% |              |       0.4671 |              |      1.0000e-11 |
|      90 |         360 |       00:00:37 |       77.78% |       25.00% |       0.5271 |       2.4621 |      1.0000e-11 |
|      95 |         378 |       00:00:39 |       88.89% |       25.00% |       0.6361 |       2.4621 |      1.0000e-12 |
|      99 |         396 |       00:00:41 |       77.78% |       25.00% |       0.7658 |       2.4621 |      1.0000e-12 |
|     100 |         400 |       00:00:41 |      100.00% |       25.00% |       0.3733 |       2.4621 |      1.0000e-12 |
|======================================================================================================================|
