Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |       25.00% |       2.3019 |       2.1464 |          0.0010 |
|       5 |          18 |       00:00:02 |       33.33% |       50.00% |       2.0615 |       2.0363 |          0.0010 |
|       9 |          36 |       00:00:04 |        0.00% |       50.00% |       3.0709 |       1.4441 |          0.0010 |
|      13 |          50 |       00:00:05 |       66.67% |              |       1.0780 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       55.56% |       50.00% |       1.2413 |       1.3663 |          0.0001 |
|      18 |          72 |       00:00:07 |       44.44% |       50.00% |       1.3105 |       1.1754 |          0.0001 |
|      23 |          90 |       00:00:09 |       88.89% |       50.00% |       1.0077 |       1.1030 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |       55.56% |              |       1.4623 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       77.78% |       50.00% |       1.0405 |       1.0823 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       33.33% |       50.00% |       1.3080 |       1.0660 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |       55.56% |       50.00% |       1.1348 |       1.0650 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       55.56% |              |       1.1302 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       66.67% |       50.00% |       1.1167 |       1.0638 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |       77.78% |       50.00% |       1.0769 |       1.0637 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |       66.67% |       50.00% |       0.9568 |       1.0635 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |       55.56% |              |       1.0919 |              |      1.0000e-07 |
|      54 |         216 |       00:00:21 |       77.78% |       50.00% |       1.0053 |       1.0635 |      1.0000e-08 |
|      59 |         234 |       00:00:22 |       44.44% |       50.00% |       1.1621 |       1.0635 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |       88.89% |              |       1.0662 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |       77.78% |       50.00% |       0.9903 |       1.0635 |      1.0000e-09 |
|      68 |         270 |       00:00:26 |      100.00% |       50.00% |       0.9037 |       1.0635 |      1.0000e-09 |
|      72 |         288 |       00:00:27 |       88.89% |       50.00% |       1.0595 |       1.0635 |      1.0000e-10 |
|      75 |         300 |       00:00:28 |       77.78% |              |       1.0710 |              |      1.0000e-10 |
|      77 |         306 |       00:00:29 |       33.33% |       50.00% |       1.7680 |       1.0635 |      1.0000e-10 |
|      81 |         324 |       00:00:31 |       77.78% |       50.00% |       1.0278 |       1.0635 |      1.0000e-11 |
|      86 |         342 |       00:00:32 |       66.67% |       50.00% |       1.0949 |       1.0635 |      1.0000e-11 |
|      88 |         350 |       00:00:33 |       66.67% |              |       1.1111 |              |      1.0000e-11 |
|      90 |         360 |       00:00:34 |       55.56% |       50.00% |       1.2304 |       1.0635 |      1.0000e-11 |
|      95 |         378 |       00:00:36 |       66.67% |       50.00% |       1.0239 |       1.0635 |      1.0000e-12 |
|      99 |         396 |       00:00:38 |       66.67% |       50.00% |       1.1330 |       1.0635 |      1.0000e-12 |
|     100 |         400 |       00:00:38 |       55.56% |       50.00% |       1.1434 |       1.0635 |      1.0000e-12 |
|======================================================================================================================|
