Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.0656 |       2.1032 |          0.0010 |
|       5 |          18 |       00:00:02 |       77.78% |       50.00% |       1.3126 |       1.4576 |          0.0010 |
|       9 |          36 |       00:00:04 |       88.89% |      100.00% |       0.5783 |       0.9484 |          0.0010 |
|      13 |          50 |       00:00:05 |      100.00% |              |       0.4316 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       55.56% |      100.00% |       1.2931 |       0.7507 |          0.0001 |
|      18 |          72 |       00:00:07 |       88.89% |      100.00% |       0.5692 |       0.6269 |          0.0001 |
|      23 |          90 |       00:00:09 |       77.78% |      100.00% |       0.8368 |       0.5675 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |       77.78% |              |       0.7527 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |      100.00% |      100.00% |       0.5241 |       0.5520 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       88.89% |      100.00% |       0.4152 |       0.5454 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |       77.78% |      100.00% |       0.6133 |       0.5444 |      1.0000e-06 |
|      38 |         150 |       00:00:15 |      100.00% |              |       0.3315 |              |      1.0000e-06 |
|      41 |         162 |       00:00:16 |       88.89% |      100.00% |       0.4431 |       0.5437 |      1.0000e-07 |
|      45 |         180 |       00:00:18 |       66.67% |      100.00% |       0.9230 |       0.5436 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |       77.78% |      100.00% |       0.7586 |       0.5436 |      1.0000e-07 |
|      50 |         200 |       00:00:20 |       88.89% |              |       0.4174 |              |      1.0000e-07 |
|      54 |         216 |       00:00:21 |       88.89% |      100.00% |       0.7100 |       0.5435 |      1.0000e-08 |
|      59 |         234 |       00:00:23 |      100.00% |      100.00% |       0.4556 |       0.5435 |      1.0000e-08 |
|      63 |         250 |       00:00:25 |       88.89% |              |       0.6292 |              |      1.0000e-09 |
|      63 |         252 |       00:00:25 |      100.00% |      100.00% |       0.4360 |       0.5435 |      1.0000e-09 |
|      68 |         270 |       00:00:27 |      100.00% |      100.00% |       0.2905 |       0.5435 |      1.0000e-09 |
|      72 |         288 |       00:00:28 |      100.00% |      100.00% |       0.3833 |       0.5435 |      1.0000e-10 |
|      75 |         300 |       00:00:30 |       88.89% |              |       0.5512 |              |      1.0000e-10 |
|      77 |         306 |       00:00:30 |       66.67% |      100.00% |       1.0182 |       0.5435 |      1.0000e-10 |
|      81 |         324 |       00:00:32 |       88.89% |      100.00% |       0.3583 |       0.5435 |      1.0000e-11 |
|      86 |         342 |       00:00:34 |       88.89% |      100.00% |       0.5535 |       0.5435 |      1.0000e-11 |
|      88 |         350 |       00:00:35 |       88.89% |              |       0.6053 |              |      1.0000e-11 |
|      90 |         360 |       00:00:36 |       88.89% |      100.00% |       0.3622 |       0.5435 |      1.0000e-11 |
|      95 |         378 |       00:00:38 |      100.00% |      100.00% |       0.4561 |       0.5435 |      1.0000e-12 |
|      99 |         396 |       00:00:39 |       88.89% |      100.00% |       0.6010 |       0.5435 |      1.0000e-12 |
|     100 |         400 |       00:00:40 |       88.89% |      100.00% |       0.4750 |       0.5435 |      1.0000e-12 |
|======================================================================================================================|
