Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |       25.00% |       2.0831 |       2.0344 |          0.0010 |
|       5 |          18 |       00:00:02 |       77.78% |       75.00% |       1.3816 |       1.3543 |          0.0010 |
|       9 |          36 |       00:00:03 |       77.78% |       50.00% |       0.9388 |       0.8996 |          0.0010 |
|      13 |          50 |       00:00:04 |       88.89% |              |       0.5725 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       77.78% |       75.00% |       0.9319 |       0.7454 |          0.0001 |
|      18 |          72 |       00:00:06 |       55.56% |       75.00% |       1.2285 |       0.7276 |          0.0001 |
|      23 |          90 |       00:00:08 |      100.00% |       75.00% |       0.5031 |       0.7115 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       77.78% |              |       0.5018 |              |      1.0000e-05 |
|      27 |         108 |       00:00:09 |      100.00% |       75.00% |       0.5665 |       0.7050 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |      100.00% |       75.00% |       0.3195 |       0.6960 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       77.78% |       75.00% |       0.7482 |       0.6940 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       88.89% |              |       0.3294 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |       77.78% |       75.00% |       0.5509 |       0.6938 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       55.56% |       75.00% |       1.2372 |       0.6936 |      1.0000e-07 |
|      50 |         198 |       00:00:17 |       88.89% |       75.00% |       0.7717 |       0.6935 |      1.0000e-07 |
|      50 |         200 |       00:00:17 |       88.89% |              |       0.4691 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       77.78% |       75.00% |       0.5870 |       0.6935 |      1.0000e-08 |
|      59 |         234 |       00:00:20 |       88.89% |       75.00% |       0.4681 |       0.6934 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |      100.00% |              |       0.4107 |              |      1.0000e-09 |
|      63 |         252 |       00:00:22 |       66.67% |       75.00% |       0.8504 |       0.6934 |      1.0000e-09 |
|      68 |         270 |       00:00:23 |      100.00% |       75.00% |       0.6938 |       0.6934 |      1.0000e-09 |
|      72 |         288 |       00:00:25 |       88.89% |       75.00% |       0.4776 |       0.6934 |      1.0000e-10 |
|      75 |         300 |       00:00:26 |       88.89% |              |       0.4480 |              |      1.0000e-10 |
|      77 |         306 |       00:00:26 |       77.78% |       75.00% |       0.6170 |       0.6934 |      1.0000e-10 |
|      81 |         324 |       00:00:28 |       88.89% |       75.00% |       0.4132 |       0.6934 |      1.0000e-11 |
|      86 |         342 |       00:00:29 |       88.89% |       75.00% |       0.4043 |       0.6934 |      1.0000e-11 |
|      88 |         350 |       00:00:30 |      100.00% |              |       0.3934 |              |      1.0000e-11 |
|      90 |         360 |       00:00:31 |       88.89% |       75.00% |       0.5441 |       0.6934 |      1.0000e-11 |
|      95 |         378 |       00:00:32 |       55.56% |       75.00% |       1.0147 |       0.6934 |      1.0000e-12 |
|      99 |         396 |       00:00:34 |       77.78% |       75.00% |       0.9641 |       0.6934 |      1.0000e-12 |
|     100 |         400 |       00:00:34 |      100.00% |       75.00% |       0.3971 |       0.6934 |      1.0000e-12 |
|======================================================================================================================|
