Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.1794 |       2.0683 |          0.0010 |
|       5 |          18 |       00:00:02 |       77.78% |      100.00% |       1.1127 |       1.1244 |          0.0010 |
|       9 |          36 |       00:00:03 |      100.00% |      100.00% |       0.4304 |       0.4118 |          0.0010 |
|      13 |          50 |       00:00:04 |       88.89% |              |       0.3361 |              |          0.0001 |
|      14 |          54 |       00:00:05 |      100.00% |      100.00% |       0.2146 |       0.3241 |          0.0001 |
|      18 |          72 |       00:00:06 |      100.00% |      100.00% |       0.3150 |       0.3982 |          0.0001 |
|      23 |          90 |       00:00:08 |       88.89% |      100.00% |       0.3643 |       0.3887 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       66.67% |              |       0.8547 |              |      1.0000e-05 |
|      27 |         108 |       00:00:09 |      100.00% |      100.00% |       0.1175 |       0.3759 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       88.89% |      100.00% |       0.2720 |       0.3692 |      1.0000e-06 |
|      36 |         144 |       00:00:12 |       88.89% |      100.00% |       0.3909 |       0.3679 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |      100.00% |              |       0.2320 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |       88.89% |      100.00% |       0.2507 |       0.3673 |      1.0000e-07 |
|      45 |         180 |       00:00:15 |       88.89% |      100.00% |       0.3570 |       0.3672 |      1.0000e-07 |
|      50 |         198 |       00:00:17 |       77.78% |      100.00% |       0.3404 |       0.3672 |      1.0000e-07 |
|      50 |         200 |       00:00:17 |       88.89% |              |       0.3154 |              |      1.0000e-07 |
|      54 |         216 |       00:00:18 |       77.78% |      100.00% |       0.3127 |       0.3671 |      1.0000e-08 |
|      59 |         234 |       00:00:20 |      100.00% |      100.00% |       0.1294 |       0.3671 |      1.0000e-08 |
|      63 |         250 |       00:00:21 |       88.89% |              |       0.3631 |              |      1.0000e-09 |
|      63 |         252 |       00:00:21 |      100.00% |      100.00% |       0.1783 |       0.3671 |      1.0000e-09 |
|      68 |         270 |       00:00:23 |       88.89% |      100.00% |       0.3123 |       0.3671 |      1.0000e-09 |
|      72 |         288 |       00:00:24 |       88.89% |      100.00% |       0.2988 |       0.3671 |      1.0000e-10 |
|      75 |         300 |       00:00:25 |      100.00% |              |       0.2320 |              |      1.0000e-10 |
|      77 |         306 |       00:00:26 |      100.00% |      100.00% |       0.2017 |       0.3671 |      1.0000e-10 |
|      81 |         324 |       00:00:27 |      100.00% |      100.00% |       0.2877 |       0.3671 |      1.0000e-11 |
|      86 |         342 |       00:00:28 |      100.00% |      100.00% |       0.3708 |       0.3671 |      1.0000e-11 |
|      88 |         350 |       00:00:29 |       88.89% |              |       0.3095 |              |      1.0000e-11 |
|      90 |         360 |       00:00:30 |      100.00% |      100.00% |       0.2339 |       0.3671 |      1.0000e-11 |
|      95 |         378 |       00:00:31 |       88.89% |      100.00% |       0.4726 |       0.3671 |      1.0000e-12 |
|      99 |         396 |       00:00:33 |       88.89% |      100.00% |       0.3597 |       0.3671 |      1.0000e-12 |
|     100 |         400 |       00:00:33 |      100.00% |      100.00% |       0.2182 |       0.3671 |      1.0000e-12 |
|======================================================================================================================|
