Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |        0.00% |       2.0828 |       2.1786 |          0.0010 |
|       5 |          18 |       00:00:02 |       55.56% |       50.00% |       1.5464 |       1.5519 |          0.0010 |
|       9 |          36 |       00:00:03 |       88.89% |       50.00% |       0.7526 |       1.3425 |          0.0010 |
|      13 |          50 |       00:00:05 |       66.67% |              |       0.8921 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       88.89% |       50.00% |       0.5773 |       1.5309 |          0.0001 |
|      18 |          72 |       00:00:07 |       88.89% |       50.00% |       0.8508 |       1.4464 |          0.0001 |
|      23 |          90 |       00:00:08 |      100.00% |       50.00% |       0.4644 |       1.3595 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       77.78% |              |       0.6491 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       88.89% |       50.00% |       0.4531 |       1.3524 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       77.78% |       50.00% |       0.7158 |       1.3520 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |      100.00% |       50.00% |       0.5171 |       1.3509 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |      100.00% |              |       0.3741 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |      100.00% |       50.00% |       0.5773 |       1.3494 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       77.78% |       50.00% |       0.6938 |       1.3493 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |      100.00% |       50.00% |       0.4151 |       1.3493 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       88.89% |              |       0.5353 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       66.67% |       50.00% |       0.8412 |       1.3493 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       88.89% |       50.00% |       0.7585 |       1.3493 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |       77.78% |              |       0.6513 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |      100.00% |       50.00% |       0.3850 |       1.3493 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |       77.78% |       50.00% |       1.0855 |       1.3493 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |      100.00% |       50.00% |       0.4803 |       1.3493 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |      100.00% |              |       0.4796 |              |      1.0000e-10 |
|      77 |         306 |       00:00:27 |       66.67% |       50.00% |       0.9890 |       1.3493 |      1.0000e-10 |
|      81 |         324 |       00:00:29 |      100.00% |       50.00% |       0.5234 |       1.3493 |      1.0000e-11 |
|      86 |         342 |       00:00:31 |       88.89% |       50.00% |       0.4646 |       1.3493 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |       88.89% |              |       0.6303 |              |      1.0000e-11 |
|      90 |         360 |       00:00:32 |       88.89% |       50.00% |       0.8398 |       1.3493 |      1.0000e-11 |
|      95 |         378 |       00:00:34 |       88.89% |       50.00% |       0.6809 |       1.3493 |      1.0000e-12 |
|      99 |         396 |       00:00:35 |      100.00% |       50.00% |       0.5592 |       1.3493 |      1.0000e-12 |
|     100 |         400 |       00:00:36 |      100.00% |       50.00% |       0.4531 |       1.3493 |      1.0000e-12 |
|======================================================================================================================|
