Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.2037 |       2.1769 |          0.0010 |
|       5 |          18 |       00:00:02 |       66.67% |       50.00% |       1.4562 |       1.5382 |          0.0010 |
|       9 |          36 |       00:00:03 |       77.78% |      100.00% |       0.7121 |       0.6104 |          0.0010 |
|      13 |          50 |       00:00:05 |       88.89% |              |       0.5561 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       88.89% |      100.00% |       0.7691 |       0.4611 |          0.0001 |
|      18 |          72 |       00:00:07 |      100.00% |      100.00% |       0.4526 |       0.3835 |          0.0001 |
|      23 |          90 |       00:00:08 |       88.89% |      100.00% |       0.5330 |       0.3676 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |      100.00% |              |       0.2861 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |      100.00% |      100.00% |       0.3889 |       0.3670 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       88.89% |      100.00% |       0.6264 |       0.3677 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |      100.00% |      100.00% |       0.2919 |       0.3681 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |      100.00% |              |       0.3366 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |      100.00% |      100.00% |       0.3338 |       0.3682 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       77.78% |      100.00% |       0.6806 |       0.3682 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |      100.00% |      100.00% |       0.4301 |       0.3681 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       55.56% |              |       1.1053 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       88.89% |      100.00% |       0.4501 |       0.3681 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       66.67% |      100.00% |       1.0560 |       0.3681 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |       77.78% |              |       0.5864 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |       88.89% |      100.00% |       0.5368 |       0.3681 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |      100.00% |      100.00% |       0.3677 |       0.3681 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |       88.89% |      100.00% |       0.6087 |       0.3681 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |       88.89% |              |       0.7898 |              |      1.0000e-10 |
|      77 |         306 |       00:00:28 |       88.89% |      100.00% |       0.6601 |       0.3681 |      1.0000e-10 |
|      81 |         324 |       00:00:29 |       88.89% |      100.00% |       0.6242 |       0.3681 |      1.0000e-11 |
|      86 |         342 |       00:00:31 |       55.56% |      100.00% |       0.9891 |       0.3681 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |       77.78% |              |       0.5436 |              |      1.0000e-11 |
|      90 |         360 |       00:00:32 |       88.89% |      100.00% |       0.5939 |       0.3681 |      1.0000e-11 |
|      95 |         378 |       00:00:34 |       88.89% |      100.00% |       0.5138 |       0.3681 |      1.0000e-12 |
|      99 |         396 |       00:00:36 |      100.00% |      100.00% |       0.3379 |       0.3681 |      1.0000e-12 |
|     100 |         400 |       00:00:36 |       88.89% |      100.00% |       0.5446 |       0.3681 |      1.0000e-12 |
|======================================================================================================================|
