Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       33.33% |        0.00% |       2.0535 |       2.1620 |          0.0010 |
|       5 |          18 |       00:00:02 |       77.78% |       50.00% |       1.1161 |       1.0657 |          0.0010 |
|       9 |          36 |       00:00:04 |       88.89% |      100.00% |       0.5802 |       0.4279 |          0.0010 |
|      13 |          50 |       00:00:05 |      100.00% |              |       0.1923 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       66.67% |      100.00% |       0.6591 |       0.2622 |          0.0001 |
|      18 |          72 |       00:00:07 |      100.00% |      100.00% |       0.1612 |       0.2538 |          0.0001 |
|      23 |          90 |       00:00:09 |      100.00% |      100.00% |       0.1920 |       0.2321 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |      100.00% |              |       0.2943 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |      100.00% |      100.00% |       0.2880 |       0.2300 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |      100.00% |      100.00% |       0.1008 |       0.2273 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |       88.89% |      100.00% |       0.3514 |       0.2267 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       88.89% |              |       0.3958 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |      100.00% |      100.00% |       0.1733 |       0.2260 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |      100.00% |      100.00% |       0.3140 |       0.2259 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |      100.00% |      100.00% |       0.2416 |       0.2259 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |      100.00% |              |       0.2098 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |       88.89% |      100.00% |       0.3938 |       0.2259 |      1.0000e-08 |
|      59 |         234 |       00:00:22 |      100.00% |      100.00% |       0.1975 |       0.2259 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |      100.00% |              |       0.2064 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |      100.00% |      100.00% |       0.1738 |       0.2259 |      1.0000e-09 |
|      68 |         270 |       00:00:25 |      100.00% |      100.00% |       0.2568 |       0.2259 |      1.0000e-09 |
|      72 |         288 |       00:00:27 |      100.00% |      100.00% |       0.1495 |       0.2259 |      1.0000e-10 |
|      75 |         300 |       00:00:28 |       77.78% |              |       0.4266 |              |      1.0000e-10 |
|      77 |         306 |       00:00:29 |      100.00% |      100.00% |       0.1309 |       0.2259 |      1.0000e-10 |
|      81 |         324 |       00:00:30 |       88.89% |      100.00% |       0.3358 |       0.2259 |      1.0000e-11 |
|      86 |         342 |       00:00:32 |       88.89% |      100.00% |       0.3327 |       0.2259 |      1.0000e-11 |
|      88 |         350 |       00:00:33 |       88.89% |              |       0.2976 |              |      1.0000e-11 |
|      90 |         360 |       00:00:34 |       88.89% |      100.00% |       0.5149 |       0.2259 |      1.0000e-11 |
|      95 |         378 |       00:00:36 |      100.00% |      100.00% |       0.2169 |       0.2259 |      1.0000e-12 |
|      99 |         396 |       00:00:37 |      100.00% |      100.00% |       0.2374 |       0.2259 |      1.0000e-12 |
|     100 |         400 |       00:00:38 |       77.78% |      100.00% |       0.5599 |       0.2259 |      1.0000e-12 |
|======================================================================================================================|
