Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |       25.00% |       2.1304 |       1.9915 |          0.0010 |
|       5 |          18 |       00:00:02 |       44.44% |        0.00% |       1.1805 |       1.7560 |          0.0010 |
|       9 |          36 |       00:00:03 |       88.89% |       50.00% |       0.4170 |       1.0524 |          0.0010 |
|      13 |          50 |       00:00:04 |      100.00% |              |       0.2648 |              |          0.0001 |
|      14 |          54 |       00:00:05 |      100.00% |       75.00% |       0.2564 |       0.7184 |          0.0001 |
|      18 |          72 |       00:00:06 |       88.89% |       75.00% |       0.3704 |       0.6314 |          0.0001 |
|      23 |          90 |       00:00:08 |       88.89% |       75.00% |       0.4364 |       0.5840 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |      100.00% |              |       0.1906 |              |      1.0000e-05 |
|      27 |         108 |       00:00:09 |       88.89% |       75.00% |       0.4437 |       0.5745 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |      100.00% |       75.00% |       0.2254 |       0.5649 |      1.0000e-06 |
|      36 |         144 |       00:00:12 |      100.00% |       75.00% |       0.2930 |       0.5636 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       77.78% |              |       0.7140 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |      100.00% |       75.00% |       0.1570 |       0.5631 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       88.89% |       75.00% |       0.3571 |       0.5630 |      1.0000e-07 |
|      50 |         198 |       00:00:17 |      100.00% |       75.00% |       0.1592 |       0.5629 |      1.0000e-07 |
|      50 |         200 |       00:00:17 |       88.89% |              |       0.4182 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |      100.00% |       75.00% |       0.1508 |       0.5629 |      1.0000e-08 |
|      59 |         234 |       00:00:20 |      100.00% |       75.00% |       0.1576 |       0.5629 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |      100.00% |              |       0.3115 |              |      1.0000e-09 |
|      63 |         252 |       00:00:22 |      100.00% |       75.00% |       0.1533 |       0.5629 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |      100.00% |       75.00% |       0.1460 |       0.5629 |      1.0000e-09 |
|      72 |         288 |       00:00:25 |       88.89% |       75.00% |       0.3399 |       0.5629 |      1.0000e-10 |
|      75 |         300 |       00:00:26 |      100.00% |              |       0.1853 |              |      1.0000e-10 |
|      77 |         306 |       00:00:27 |      100.00% |       75.00% |       0.1666 |       0.5629 |      1.0000e-10 |
|      81 |         324 |       00:00:28 |      100.00% |       75.00% |       0.1844 |       0.5629 |      1.0000e-11 |
|      86 |         342 |       00:00:30 |      100.00% |       75.00% |       0.1718 |       0.5629 |      1.0000e-11 |
|      88 |         350 |       00:00:30 |      100.00% |              |       0.1504 |              |      1.0000e-11 |
|      90 |         360 |       00:00:31 |      100.00% |       75.00% |       0.1729 |       0.5629 |      1.0000e-11 |
|      95 |         378 |       00:00:33 |       88.89% |       75.00% |       0.4396 |       0.5629 |      1.0000e-12 |
|      99 |         396 |       00:00:34 |      100.00% |       75.00% |       0.1895 |       0.5629 |      1.0000e-12 |
|     100 |         400 |       00:00:35 |      100.00% |       75.00% |       0.1448 |       0.5629 |      1.0000e-12 |
|======================================================================================================================|
