Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       44.44% |       25.00% |       1.9945 |       2.0493 |          0.0010 |
|       5 |          18 |       00:00:02 |       55.56% |       75.00% |       1.2301 |       0.8601 |          0.0010 |
|       9 |          36 |       00:00:03 |       88.89% |      100.00% |       0.4539 |       0.2992 |          0.0010 |
|      13 |          50 |       00:00:04 |       88.89% |              |       0.3661 |              |          0.0001 |
|      14 |          54 |       00:00:05 |      100.00% |      100.00% |       0.2934 |       0.1939 |          0.0001 |
|      18 |          72 |       00:00:06 |      100.00% |      100.00% |       0.2347 |       0.1722 |          0.0001 |
|      23 |          90 |       00:00:08 |      100.00% |      100.00% |       0.2067 |       0.1740 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       88.89% |              |       0.4237 |              |      1.0000e-05 |
|      27 |         108 |       00:00:09 |      100.00% |      100.00% |       0.2380 |       0.1697 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       66.67% |      100.00% |       0.9355 |       0.1667 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |      100.00% |      100.00% |       0.2151 |       0.1667 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |      100.00% |              |       0.2140 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |      100.00% |      100.00% |       0.2565 |       0.1667 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |      100.00% |      100.00% |       0.2529 |       0.1667 |      1.0000e-07 |
|      50 |         198 |       00:00:17 |       88.89% |      100.00% |       0.2757 |       0.1667 |      1.0000e-07 |
|      50 |         200 |       00:00:17 |       88.89% |              |       0.3057 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |      100.00% |      100.00% |       0.1609 |       0.1667 |      1.0000e-08 |
|      59 |         234 |       00:00:20 |      100.00% |      100.00% |       0.2047 |       0.1667 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |      100.00% |              |       0.4418 |              |      1.0000e-09 |
|      63 |         252 |       00:00:22 |      100.00% |      100.00% |       0.1896 |       0.1667 |      1.0000e-09 |
|      68 |         270 |       00:00:23 |       88.89% |      100.00% |       0.5258 |       0.1667 |      1.0000e-09 |
|      72 |         288 |       00:00:25 |      100.00% |      100.00% |       0.1937 |       0.1667 |      1.0000e-10 |
|      75 |         300 |       00:00:26 |       88.89% |              |       0.3698 |              |      1.0000e-10 |
|      77 |         306 |       00:00:27 |       88.89% |      100.00% |       0.2408 |       0.1667 |      1.0000e-10 |
|      81 |         324 |       00:00:28 |       88.89% |      100.00% |       0.2867 |       0.1667 |      1.0000e-11 |
|      86 |         342 |       00:00:30 |      100.00% |      100.00% |       0.1719 |       0.1667 |      1.0000e-11 |
|      88 |         350 |       00:00:30 |       88.89% |              |       0.2861 |              |      1.0000e-11 |
|      90 |         360 |       00:00:31 |      100.00% |      100.00% |       0.2657 |       0.1667 |      1.0000e-11 |
|      95 |         378 |       00:00:33 |       88.89% |      100.00% |       0.4657 |       0.1667 |      1.0000e-12 |
|      99 |         396 |       00:00:35 |       88.89% |      100.00% |       0.5061 |       0.1667 |      1.0000e-12 |
|     100 |         400 |       00:00:35 |      100.00% |      100.00% |       0.2206 |       0.1667 |      1.0000e-12 |
|======================================================================================================================|
