Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |        0.00% |       2.0797 |       2.0925 |          0.0010 |
|       5 |          18 |       00:00:02 |       22.22% |       25.00% |       1.8490 |       1.8962 |          0.0010 |
|       9 |          36 |       00:00:03 |       33.33% |        0.00% |       1.6120 |       1.8546 |          0.0010 |
|      13 |          50 |       00:00:04 |       22.22% |              |       1.7697 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       55.56% |       25.00% |       1.3691 |       1.7851 |          0.0001 |
|      18 |          72 |       00:00:06 |       55.56% |       50.00% |       1.3704 |       1.6752 |          0.0001 |
|      23 |          90 |       00:00:08 |       55.56% |       50.00% |       1.4016 |       1.6246 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       33.33% |              |       1.9195 |              |      1.0000e-05 |
|      27 |         108 |       00:00:09 |       66.67% |       50.00% |       1.4475 |       1.6162 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       66.67% |       50.00% |       1.2283 |       1.6095 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       11.11% |       50.00% |       1.9588 |       1.6085 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       88.89% |              |       1.1973 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |       66.67% |       50.00% |       1.4793 |       1.6077 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       77.78% |       50.00% |       1.5141 |       1.6076 |      1.0000e-07 |
|      50 |         198 |       00:00:17 |       44.44% |       50.00% |       1.6173 |       1.6076 |      1.0000e-07 |
|      50 |         200 |       00:00:17 |       55.56% |              |       1.3315 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       44.44% |       50.00% |       1.5538 |       1.6075 |      1.0000e-08 |
|      59 |         234 |       00:00:20 |       55.56% |       50.00% |       1.5225 |       1.6075 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |       44.44% |              |       1.4151 |              |      1.0000e-09 |
|      63 |         252 |       00:00:22 |       55.56% |       50.00% |       1.5297 |       1.6075 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |       44.44% |       50.00% |       1.3894 |       1.6075 |      1.0000e-09 |
|      72 |         288 |       00:00:25 |       44.44% |       50.00% |       1.1786 |       1.6075 |      1.0000e-10 |
|      75 |         300 |       00:00:26 |       55.56% |              |       1.4139 |              |      1.0000e-10 |
|      77 |         306 |       00:00:27 |       66.67% |       50.00% |       1.1977 |       1.6075 |      1.0000e-10 |
|      81 |         324 |       00:00:28 |       66.67% |       50.00% |       1.3845 |       1.6075 |      1.0000e-11 |
|      86 |         342 |       00:00:30 |       66.67% |       50.00% |       1.4640 |       1.6075 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |       66.67% |              |       1.4872 |              |      1.0000e-11 |
|      90 |         360 |       00:00:31 |       33.33% |       50.00% |       1.5993 |       1.6075 |      1.0000e-11 |
|      95 |         378 |       00:00:33 |       11.11% |       50.00% |       1.9662 |       1.6075 |      1.0000e-12 |
|      99 |         396 |       00:00:34 |       66.67% |       50.00% |       1.4928 |       1.6075 |      1.0000e-12 |
|     100 |         400 |       00:00:35 |       33.33% |       50.00% |       1.6207 |       1.6075 |      1.0000e-12 |
|======================================================================================================================|
