Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       22.22% |        0.00% |       2.0548 |       2.0742 |          0.0010 |
|       5 |          18 |       00:00:02 |       55.56% |       50.00% |       1.5391 |       1.3807 |          0.0010 |
|       9 |          36 |       00:00:03 |       88.89% |      100.00% |       0.6858 |       0.6549 |          0.0010 |
|      13 |          50 |       00:00:04 |       44.44% |              |       0.9459 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       55.56% |      100.00% |       1.1322 |       0.5714 |          0.0001 |
|      18 |          72 |       00:00:06 |       44.44% |       75.00% |       1.3411 |       0.5449 |          0.0001 |
|      23 |          90 |       00:00:08 |       66.67% |      100.00% |       0.6890 |       0.5222 |      1.0000e-05 |
|      25 |         100 |       00:00:08 |       77.78% |              |       0.7925 |              |      1.0000e-05 |
|      27 |         108 |       00:00:09 |       88.89% |      100.00% |       0.5889 |       0.5120 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       66.67% |      100.00% |       0.7952 |       0.5082 |      1.0000e-06 |
|      36 |         144 |       00:00:12 |       88.89% |      100.00% |       0.4206 |       0.5072 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       66.67% |              |       0.8039 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |      100.00% |      100.00% |       0.5047 |       0.5065 |      1.0000e-07 |
|      45 |         180 |       00:00:15 |       77.78% |      100.00% |       0.8116 |       0.5064 |      1.0000e-07 |
|      50 |         198 |       00:00:17 |       66.67% |      100.00% |       0.8622 |       0.5063 |      1.0000e-07 |
|      50 |         200 |       00:00:17 |       55.56% |              |       1.1166 |              |      1.0000e-07 |
|      54 |         216 |       00:00:18 |       77.78% |      100.00% |       0.5129 |       0.5063 |      1.0000e-08 |
|      59 |         234 |       00:00:20 |       88.89% |      100.00% |       0.5156 |       0.5063 |      1.0000e-08 |
|      63 |         250 |       00:00:21 |       66.67% |              |       0.9771 |              |      1.0000e-09 |
|      63 |         252 |       00:00:21 |       88.89% |      100.00% |       0.5557 |       0.5063 |      1.0000e-09 |
|      68 |         270 |       00:00:23 |      100.00% |      100.00% |       0.3732 |       0.5063 |      1.0000e-09 |
|      72 |         288 |       00:00:24 |       55.56% |      100.00% |       0.7716 |       0.5063 |      1.0000e-10 |
|      75 |         300 |       00:00:25 |       77.78% |              |       0.7279 |              |      1.0000e-10 |
|      77 |         306 |       00:00:26 |       55.56% |      100.00% |       1.0901 |       0.5063 |      1.0000e-10 |
|      81 |         324 |       00:00:27 |       88.89% |      100.00% |       0.3897 |       0.5063 |      1.0000e-11 |
|      86 |         342 |       00:00:29 |       77.78% |      100.00% |       0.7784 |       0.5063 |      1.0000e-11 |
|      88 |         350 |       00:00:30 |       66.67% |              |       0.8087 |              |      1.0000e-11 |
|      90 |         360 |       00:00:31 |       88.89% |      100.00% |       0.7093 |       0.5063 |      1.0000e-11 |
|      95 |         378 |       00:00:32 |       66.67% |      100.00% |       0.8250 |       0.5063 |      1.0000e-12 |
|      99 |         396 |       00:00:34 |       77.78% |      100.00% |       0.5999 |       0.5063 |      1.0000e-12 |
|     100 |         400 |       00:00:34 |       88.89% |      100.00% |       0.6774 |       0.5063 |      1.0000e-12 |
|======================================================================================================================|
