Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.0981 |       2.0941 |          0.0010 |
|       5 |          18 |       00:00:02 |       33.33% |       25.00% |       1.7408 |       2.0474 |          0.0010 |
|       9 |          36 |       00:00:03 |       22.22% |       25.00% |       1.9079 |       2.2285 |          0.0010 |
|      13 |          50 |       00:00:04 |       55.56% |              |       1.1977 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       55.56% |       25.00% |       1.0607 |       2.2986 |          0.0001 |
|      18 |          72 |       00:00:06 |       66.67% |       25.00% |       1.2763 |       2.3804 |          0.0001 |
|      23 |          90 |       00:00:08 |       33.33% |       25.00% |       1.3066 |       2.4529 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       55.56% |              |       1.1068 |              |      1.0000e-05 |
|      27 |         108 |       00:00:09 |       66.67% |       25.00% |       1.1514 |       2.4455 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       77.78% |       25.00% |       1.0120 |       2.4443 |      1.0000e-06 |
|      36 |         144 |       00:00:12 |       44.44% |       25.00% |       1.1328 |       2.4441 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       55.56% |              |       1.2833 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |       22.22% |       25.00% |       1.7401 |       2.4434 |      1.0000e-07 |
|      45 |         180 |       00:00:15 |       44.44% |       25.00% |       1.5664 |       2.4434 |      1.0000e-07 |
|      50 |         198 |       00:00:17 |       33.33% |       25.00% |       1.5488 |       2.4434 |      1.0000e-07 |
|      50 |         200 |       00:00:17 |       55.56% |              |       1.1494 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       33.33% |       25.00% |       1.6695 |       2.4433 |      1.0000e-08 |
|      59 |         234 |       00:00:20 |       44.44% |       25.00% |       1.4640 |       2.4433 |      1.0000e-08 |
|      63 |         250 |       00:00:21 |       66.67% |              |       1.1938 |              |      1.0000e-09 |
|      63 |         252 |       00:00:22 |       66.67% |       25.00% |       1.1586 |       2.4433 |      1.0000e-09 |
|      68 |         270 |       00:00:23 |       44.44% |       25.00% |       1.4082 |       2.4433 |      1.0000e-09 |
|      72 |         288 |       00:00:25 |       44.44% |       25.00% |       1.5712 |       2.4433 |      1.0000e-10 |
|      75 |         300 |       00:00:26 |       66.67% |              |       1.3546 |              |      1.0000e-10 |
|      77 |         306 |       00:00:26 |       55.56% |       25.00% |       1.3803 |       2.4433 |      1.0000e-10 |
|      81 |         324 |       00:00:28 |       66.67% |       25.00% |       1.1450 |       2.4433 |      1.0000e-11 |
|      86 |         342 |       00:00:30 |       88.89% |       25.00% |       0.9832 |       2.4433 |      1.0000e-11 |
|      88 |         350 |       00:00:30 |       55.56% |              |       1.4442 |              |      1.0000e-11 |
|      90 |         360 |       00:00:31 |       77.78% |       25.00% |       1.3474 |       2.4433 |      1.0000e-11 |
|      95 |         378 |       00:00:33 |       33.33% |       25.00% |       1.5351 |       2.4433 |      1.0000e-12 |
|      99 |         396 |       00:00:34 |       77.78% |       25.00% |       1.1671 |       2.4433 |      1.0000e-12 |
|     100 |         400 |       00:00:35 |       44.44% |       25.00% |       1.6537 |       2.4433 |      1.0000e-12 |
|======================================================================================================================|
