Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       22.22% |        0.00% |       1.9963 |       2.2175 |          0.0010 |
|       5 |          18 |       00:00:02 |       66.67% |       25.00% |       1.3814 |       2.6370 |          0.0010 |
|       9 |          36 |       00:00:03 |       77.78% |       25.00% |       0.8479 |       1.9882 |          0.0010 |
|      13 |          50 |       00:00:04 |       77.78% |              |       0.6772 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       77.78% |       25.00% |       0.6589 |       1.7290 |          0.0001 |
|      18 |          72 |       00:00:06 |       66.67% |       50.00% |       0.8150 |       1.5384 |          0.0001 |
|      23 |          90 |       00:00:08 |      100.00% |       50.00% |       0.3572 |       1.5168 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       77.78% |              |       0.6021 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       88.89% |       50.00% |       0.5233 |       1.5239 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       88.89% |       50.00% |       0.6637 |       1.5288 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       77.78% |       50.00% |       0.7624 |       1.5308 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       88.89% |              |       0.5131 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |       88.89% |       50.00% |       0.3996 |       1.5314 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       66.67% |       50.00% |       1.0372 |       1.5315 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |      100.00% |       50.00% |       0.2632 |       1.5315 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       88.89% |              |       0.4397 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       88.89% |       50.00% |       0.4790 |       1.5315 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       88.89% |       50.00% |       0.4138 |       1.5315 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |       88.89% |              |       0.4670 |              |      1.0000e-09 |
|      63 |         252 |       00:00:22 |       77.78% |       50.00% |       0.7352 |       1.5315 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |       88.89% |       50.00% |       0.6490 |       1.5315 |      1.0000e-09 |
|      72 |         288 |       00:00:25 |       77.78% |       50.00% |       0.8764 |       1.5315 |      1.0000e-10 |
|      75 |         300 |       00:00:26 |       77.78% |              |       0.6842 |              |      1.0000e-10 |
|      77 |         306 |       00:00:27 |       88.89% |       50.00% |       0.4742 |       1.5315 |      1.0000e-10 |
|      81 |         324 |       00:00:28 |       88.89% |       50.00% |       0.5638 |       1.5315 |      1.0000e-11 |
|      86 |         342 |       00:00:30 |       77.78% |       50.00% |       0.6463 |       1.5315 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |       66.67% |              |       0.7940 |              |      1.0000e-11 |
|      90 |         360 |       00:00:32 |      100.00% |       50.00% |       0.3335 |       1.5315 |      1.0000e-11 |
|      95 |         378 |       00:00:33 |       88.89% |       50.00% |       0.5548 |       1.5315 |      1.0000e-12 |
|      99 |         396 |       00:00:35 |       66.67% |       50.00% |       0.8738 |       1.5315 |      1.0000e-12 |
|     100 |         400 |       00:00:35 |      100.00% |       50.00% |       0.2925 |       1.5315 |      1.0000e-12 |
|======================================================================================================================|
