Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |       25.00% |       2.0659 |       2.1119 |          0.0010 |
|       5 |          18 |       00:00:02 |       55.56% |        0.00% |       1.4376 |       2.5573 |          0.0010 |
|       9 |          36 |       00:00:03 |       77.78% |       25.00% |       0.9543 |       2.2857 |          0.0010 |
|      13 |          50 |       00:00:04 |       88.89% |              |       0.8922 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       77.78% |       25.00% |       0.9690 |       2.2144 |          0.0001 |
|      18 |          72 |       00:00:06 |       66.67% |        0.00% |       0.8193 |       3.0780 |          0.0001 |
|      23 |          90 |       00:00:08 |       88.89% |        0.00% |       0.5194 |       2.7736 |      1.0000e-05 |
|      25 |         100 |       00:00:08 |       55.56% |              |       1.1319 |              |      1.0000e-05 |
|      27 |         108 |       00:00:09 |      100.00% |        0.00% |       0.5626 |       2.8027 |      1.0000e-05 |
|      32 |         126 |       00:00:10 |       88.89% |        0.00% |       0.8438 |       2.8333 |      1.0000e-06 |
|      36 |         144 |       00:00:12 |       77.78% |        0.00% |       0.9777 |       2.8341 |      1.0000e-06 |
|      38 |         150 |       00:00:12 |       55.56% |              |       1.2495 |              |      1.0000e-06 |
|      41 |         162 |       00:00:13 |       55.56% |        0.00% |       1.2093 |       2.8386 |      1.0000e-07 |
|      45 |         180 |       00:00:15 |       66.67% |        0.00% |       1.0257 |       2.8389 |      1.0000e-07 |
|      50 |         198 |       00:00:16 |       55.56% |        0.00% |       1.0421 |       2.8390 |      1.0000e-07 |
|      50 |         200 |       00:00:16 |       77.78% |              |       0.6851 |              |      1.0000e-07 |
|      54 |         216 |       00:00:18 |       66.67% |        0.00% |       1.1360 |       2.8390 |      1.0000e-08 |
|      59 |         234 |       00:00:19 |       55.56% |        0.00% |       0.9215 |       2.8390 |      1.0000e-08 |
|      63 |         250 |       00:00:21 |       88.89% |              |       0.7295 |              |      1.0000e-09 |
|      63 |         252 |       00:00:21 |       66.67% |        0.00% |       0.9649 |       2.8390 |      1.0000e-09 |
|      68 |         270 |       00:00:22 |      100.00% |        0.00% |       0.5000 |       2.8390 |      1.0000e-09 |
|      72 |         288 |       00:00:24 |       77.78% |        0.00% |       0.6982 |       2.8390 |      1.0000e-10 |
|      75 |         300 |       00:00:25 |       77.78% |              |       1.0984 |              |      1.0000e-10 |
|      77 |         306 |       00:00:25 |       66.67% |        0.00% |       0.6898 |       2.8390 |      1.0000e-10 |
|      81 |         324 |       00:00:27 |       55.56% |        0.00% |       1.3017 |       2.8390 |      1.0000e-11 |
|      86 |         342 |       00:00:28 |       77.78% |        0.00% |       1.2313 |       2.8390 |      1.0000e-11 |
|      88 |         350 |       00:00:29 |       55.56% |              |       0.9452 |              |      1.0000e-11 |
|      90 |         360 |       00:00:30 |      100.00% |        0.00% |       0.4089 |       2.8390 |      1.0000e-11 |
|      95 |         378 |       00:00:31 |       77.78% |        0.00% |       0.7667 |       2.8390 |      1.0000e-12 |
|      99 |         396 |       00:00:33 |      100.00% |        0.00% |       0.4528 |       2.8390 |      1.0000e-12 |
|     100 |         400 |       00:00:33 |       77.78% |        0.00% |       0.7628 |       2.8390 |      1.0000e-12 |
|======================================================================================================================|
