Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       22.22% |        0.00% |       2.0828 |       2.2343 |          0.0010 |
|       5 |          18 |       00:00:02 |       55.56% |       75.00% |       1.5241 |       1.4692 |          0.0010 |
|       9 |          36 |       00:00:03 |       88.89% |       75.00% |       0.5997 |       1.0157 |          0.0010 |
|      13 |          50 |       00:00:04 |       55.56% |              |       0.9697 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       77.78% |       75.00% |       0.7254 |       0.9611 |          0.0001 |
|      18 |          72 |       00:00:06 |      100.00% |       75.00% |       0.3917 |       0.9547 |          0.0001 |
|      23 |          90 |       00:00:08 |       77.78% |       75.00% |       0.4746 |       0.9449 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       88.89% |              |       0.7833 |              |      1.0000e-05 |
|      27 |         108 |       00:00:09 |       55.56% |       75.00% |       0.9519 |       0.9417 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       88.89% |       75.00% |       0.6377 |       0.9399 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       88.89% |       75.00% |       0.3569 |       0.9401 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       77.78% |              |       0.6547 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |      100.00% |       75.00% |       0.3668 |       0.9399 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       88.89% |       75.00% |       0.4704 |       0.9399 |      1.0000e-07 |
|      50 |         198 |       00:00:17 |      100.00% |       75.00% |       0.4332 |       0.9399 |      1.0000e-07 |
|      50 |         200 |       00:00:17 |      100.00% |              |       0.4900 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |      100.00% |       75.00% |       0.4028 |       0.9399 |      1.0000e-08 |
|      59 |         234 |       00:00:20 |      100.00% |       75.00% |       0.4149 |       0.9399 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |      100.00% |              |       0.3113 |              |      1.0000e-09 |
|      63 |         252 |       00:00:22 |       66.67% |       75.00% |       0.8355 |       0.9399 |      1.0000e-09 |
|      68 |         270 |       00:00:23 |      100.00% |       75.00% |       0.2562 |       0.9399 |      1.0000e-09 |
|      72 |         288 |       00:00:25 |       66.67% |       75.00% |       0.8078 |       0.9399 |      1.0000e-10 |
|      75 |         300 |       00:00:26 |      100.00% |              |       0.5257 |              |      1.0000e-10 |
|      77 |         306 |       00:00:27 |      100.00% |       75.00% |       0.4604 |       0.9399 |      1.0000e-10 |
|      81 |         324 |       00:00:28 |       88.89% |       75.00% |       0.7297 |       0.9399 |      1.0000e-11 |
|      86 |         342 |       00:00:30 |       66.67% |       75.00% |       0.7866 |       0.9399 |      1.0000e-11 |
|      88 |         350 |       00:00:30 |       88.89% |              |       0.6776 |              |      1.0000e-11 |
|      90 |         360 |       00:00:31 |      100.00% |       75.00% |       0.4161 |       0.9399 |      1.0000e-11 |
|      95 |         378 |       00:00:33 |      100.00% |       75.00% |       0.3625 |       0.9399 |      1.0000e-12 |
|      99 |         396 |       00:00:35 |      100.00% |       75.00% |       0.3610 |       0.9399 |      1.0000e-12 |
|     100 |         400 |       00:00:35 |       88.89% |       75.00% |       0.5265 |       0.9399 |      1.0000e-12 |
|======================================================================================================================|
